stock_id,company_name,market,valuation_date,pe_ratio,pb_ratio,dividend_yield_pct,fetched_at
8069,元太,tpex,1150618,21.18,3.66,2.89,2026-06-19T12:10:06
8070,長華*,twse,1150618,51.89,2.19,4.93,2026-06-19T12:10:06
8071,能率網通,tpex,1150618,,2.35,0.0,2026-06-19T12:10:06
8072,陞泰,twse,1150618,28.82,1.05,3.4,2026-06-19T12:10:06
8074,鉅橡,tpex,1150618,45.34,3.85,1.49,2026-06-19T12:10:06
8076,伍豐,tpex,1150618,95.37,2.01,2.72,2026-06-19T12:10:06
8077,洛碁,tpex,1150618,7.65,2.02,4.0,2026-06-19T12:10:06
8080,泰霖,tpex,1150618,1440.0,3.47,0.0,2026-06-19T12:10:06
8081,致新,twse,1150618,18.16,3.77,5.02,2026-06-19T12:10:06
8083,瑞穎,tpex,1150618,16.15,4.57,5.81,2026-06-19T12:10:06
8084,巨虹,tpex,1150618,,6.12,0.0,2026-06-19T12:10:06
8085,福華,tpex,1150618,,1.44,0.0,2026-06-19T12:10:06
8086,宏捷科,tpex,1150618,37.3,3.98,1.01,2026-06-19T12:10:06
8087,麗升能源,tpex,1150618,,1.6,0.0,2026-06-19T12:10:06
8088,品安,tpex,1150618,26.62,3.57,2.17,2026-06-19T12:10:06
8089,康全電訊,tpex,1150618,,1.35,0.0,2026-06-19T12:10:06
8091,翔名,tpex,1150618,40.14,4.06,1.5,2026-06-19T12:10:06
8092,建暐,tpex,1150618,210.0,1.56,0.0,2026-06-19T12:10:06
8093,保銳,tpex,1150618,,2.82,0.0,2026-06-19T12:10:06
8096,擎亞,tpex,1150618,90.94,8.02,0.32,2026-06-19T12:10:06
8097,常珵,tpex,1150618,,3.38,0.0,2026-06-19T12:10:06
8099,大世科,tpex,1150618,20.62,3.41,3.49,2026-06-19T12:10:06
8101,華冠,twse,1150618,,3.04,,2026-06-19T12:10:06
8102,傑霖科技,tpex,1150618,47.93,4.14,1.39,2026-06-19T12:10:06
8103,瀚荃,twse,1150618,20.93,1.97,2.88,2026-06-19T12:10:06
8104,錸寶,twse,1150618,,1.57,0.47,2026-06-19T12:10:06
8105,凌巨,twse,1150618,730.0,1.2,,2026-06-19T12:10:06
8107,大億金茂,tpex,1150618,,0.6,0.0,2026-06-19T12:10:06
8109,博大,tpex,1150618,19.4,3.52,3.66,2026-06-19T12:10:06
8110,華東,twse,1150618,21.68,2.42,2.53,2026-06-19T12:10:06
8111,立碁,tpex,1150618,165.29,4.67,1.07,2026-06-19T12:10:06
8112,至上,twse,1150618,11.83,2.8,3.87,2026-06-19T12:10:06
8114,振樺電,twse,1150618,14.13,2.13,5.41,2026-06-19T12:10:06
8121,越峰,tpex,1150618,,5.58,0.0,2026-06-19T12:10:06
8131,福懋科,twse,1150618,38.33,2.66,1.32,2026-06-19T12:10:06
8147,正淩,tpex,1150618,45.08,3.95,2.07,2026-06-19T12:10:06
8150,南茂,twse,1150618,88.14,2.96,1.18,2026-06-19T12:10:06
8155,博智,tpex,1150618,48.56,6.51,1.31,2026-06-19T12:10:06
8162,微矽電子-創,twse,1150618,56.81,3.88,1.91,2026-06-19T12:10:06
8163,達方,twse,1150618,88.14,1.22,1.11,2026-06-19T12:10:06
8171,天宇,tpex,1150618,,1.26,0.0,2026-06-19T12:10:06
8176,智捷,tpex,1150618,78.08,1.22,0.0,2026-06-19T12:10:06
8182,加高,tpex,1150618,850.0,1.51,0.49,2026-06-19T12:10:06
8183,精星,tpex,1150618,12.76,1.03,2.46,2026-06-19T12:10:06
8201,無敵,twse,1150618,,1.87,,2026-06-19T12:10:06
8210,勤誠,twse,1150618,40.47,13.56,1.03,2026-06-19T12:10:06
8213,志超,twse,1150618,19.27,0.61,3.06,2026-06-19T12:10:06
8215,明基材,twse,1150618,,2.04,0.96,2026-06-19T12:10:06
8222,寶一,twse,1150618,57.79,2.61,0.99,2026-06-19T12:10:06
8227,巨有科技,tpex,1150618,73.8,6.26,0.92,2026-06-19T12:10:06
8234,新漢,tpex,1150618,,2.95,0.63,2026-06-19T12:10:06
8240,華宏,tpex,1150618,31.09,1.24,2.28,2026-06-19T12:10:06
8249,菱光,twse,1150618,19.44,1.14,3.99,2026-06-19T12:10:06
8255,朋程,tpex,1150618,34.21,2.54,1.79,2026-06-19T12:10:06
8261,富鼎,twse,1150618,36.82,4.18,2.33,2026-06-19T12:10:06
8271,宇瞻,twse,1150618,10.28,4.28,2.13,2026-06-19T12:10:06
8272,全景軟體,tpex,1150618,14.9,2.18,3.92,2026-06-19T12:10:06
8277,商丞,tpex,1150618,,1.97,0.0,2026-06-19T12:10:06
8279,生展,tpex,1150618,10.78,1.16,5.15,2026-06-19T12:10:06
8284,三竹,tpex,1150618,14.46,2.14,6.17,2026-06-19T12:10:06
8289,泰藝,tpex,1150618,268.4,2.86,0.22,2026-06-19T12:10:06
8291,尚茂,tpex,1150618,,12.67,0.0,2026-06-19T12:10:06
8299,群聯,tpex,1150618,24.2,7.55,0.92,2026-06-19T12:10:06
8341,日友,twse,1150618,16.94,2.03,5.03,2026-06-19T12:10:06
8342,益張,tpex,1150618,15.64,2.76,5.49,2026-06-19T12:10:06
8349,恒耀,tpex,1150618,19.88,1.19,3.75,2026-06-19T12:10:06
8354,冠好,tpex,1150618,42.18,0.61,0.67,2026-06-19T12:10:06
8358,金居,tpex,1150618,134.36,21.69,0.29,2026-06-19T12:10:06
8367,建新國際,twse,1150618,11.45,1.15,7.07,2026-06-19T12:10:06
8374,羅昇,twse,1150618,,5.05,0.22,2026-06-19T12:10:06
8383,千附,tpex,1150618,16.24,1.74,4.14,2026-06-19T12:10:06
8390,金益鼎,tpex,1150618,13.82,3.09,3.33,2026-06-19T12:10:06
8401,白紗科,tpex,1150618,8.61,1.4,5.22,2026-06-19T12:10:06
8403,盛弘,tpex,1150618,20.81,0.78,3.1,2026-06-19T12:10:06
8404,百和興業-KY,twse,1150618,15.28,0.96,3.0,2026-06-19T12:10:06
8409,商之器,tpex,1150618,19.49,1.92,0.0,2026-06-19T12:10:06
8410,森田,tpex,1150618,12.05,0.64,4.86,2026-06-19T12:10:06
8411,福貞-KY,twse,1150618,121.5,0.44,0.82,2026-06-19T12:10:06
8415,大國鋼,tpex,1150618,10.41,1.22,4.35,2026-06-19T12:10:06
8416,實威,tpex,1150618,12.29,2.74,4.94,2026-06-19T12:10:06
8421,旭源,tpex,1150618,,0.96,0.0,2026-06-19T12:10:06
8422,可寧衛*,twse,1150618,26.02,2.95,4.27,2026-06-19T12:10:06
8423,保綠-KY,tpex,1150618,20.88,1.17,3.94,2026-06-19T12:10:06
8424,惠普,tpex,1150618,11.77,2.04,7.25,2026-06-19T12:10:06
8426,紅木-KY,tpex,1150618,9.78,0.81,3.93,2026-06-19T12:10:06
8429,金麗-KY,twse,1150618,59.18,0.18,,2026-06-19T12:10:06
8431,匯鑽科,tpex,1150618,,3.7,0.0,2026-06-19T12:10:06
8432,東生華,tpex,1150618,13.33,1.33,5.1,2026-06-19T12:10:06
8433,弘帆,tpex,1150618,18.82,1.29,7.78,2026-06-19T12:10:06
8435,鉅邁,tpex,1150618,15.08,2.19,5.93,2026-06-19T12:10:06
8436,大江,tpex,1150618,13.5,1.61,5.08,2026-06-19T12:10:06
8437,大地-KY,tpex,1150618,,0.21,0.0,2026-06-19T12:10:06
8438,昶昕,twse,1150618,35.17,3.23,1.41,2026-06-19T12:10:06
8440,綠電,tpex,1150618,41.2,1.71,0.9,2026-06-19T12:10:06
8442,威宏-KY,twse,1150618,22.51,0.78,7.44,2026-06-19T12:10:06
8443,阿瘦,twse,1150618,,1.19,1.75,2026-06-19T12:10:06
8444,綠河-KY,tpex,1150618,,92.0,0.0,2026-06-19T12:10:06
8446,華研,tpex,1150618,10.03,2.44,9.1,2026-06-19T12:10:06
8450,霹靂,tpex,1150618,,1.89,0.0,2026-06-19T12:10:06
8454,富邦媒,twse,1150618,32.54,8.73,2.93,2026-06-19T12:10:06
8455,大拓-KY,tpex,1150618,57.59,1.48,0.0,2026-06-19T12:10:06
8462,柏文,twse,1150618,14.98,4.06,5.24,2026-06-19T12:10:06
8463,潤泰材,twse,1150618,10.05,1.29,3.76,2026-06-19T12:10:06
8464,億豐,twse,1150618,16.21,3.84,4.47,2026-06-19T12:10:06
8466,美吉吉-KY,twse,1150618,,0.41,1.93,2026-06-19T12:10:06
8467,波力-KY,twse,1150618,14.58,2.37,5.63,2026-06-19T12:10:06
8472,夠麻吉,tpex,1150618,,5.7,0.0,2026-06-19T12:10:06
8473,山林水,twse,1150618,17.54,1.28,3.76,2026-06-19T12:10:06
8476,台境*,twse,1150618,51.79,1.89,0.92,2026-06-19T12:10:06
8477,創業家,tpex,1150618,,3.23,0.0,2026-06-19T12:10:06
8478,東哥遊艇,twse,1150618,9.2,1.48,4.3,2026-06-19T12:10:06
8481,政伸,twse,1150618,13.8,1.71,6.53,2026-06-19T12:10:06
8482,商億-KY,twse,1150618,20.66,1.59,4.02,2026-06-19T12:10:06
8487,愛爾達-創,twse,1150618,14.04,2.82,6.12,2026-06-19T12:10:06
8488,吉源-KY,twse,1150618,,0.32,,2026-06-19T12:10:06
8489,三貝德,tpex,1150618,,1.44,0.0,2026-06-19T12:10:06
8499,鼎炫-KY,twse,1150618,30.46,1.46,2.63,2026-06-19T12:10:06
8905,裕國,tpex,1150618,54.91,1.26,2.35,2026-06-19T12:10:06
8906,花王,tpex,1150618,,2.89,0.0,2026-06-19T12:10:06
8908,欣雄,tpex,1150618,19.98,3.19,4.27,2026-06-19T12:10:06
8916,光隆,tpex,1150618,18.93,1.34,6.77,2026-06-19T12:10:06
8917,欣泰,tpex,1150618,22.64,3.01,4.02,2026-06-19T12:10:06
8921,沈氏,tpex,1150618,,0.81,1.46,2026-06-19T12:10:06
8923,時報,tpex,1150618,30.46,1.3,4.55,2026-06-19T12:10:06
8924,大田,tpex,1150618,11.22,1.19,7.65,2026-06-19T12:10:06
8926,台汽電,twse,1150618,19.36,3.31,3.05,2026-06-19T12:10:06
8927,北基,tpex,1150618,40.2,1.54,1.46,2026-06-19T12:10:06
8928,鉅明,tpex,1150618,37.02,0.99,3.79,2026-06-19T12:10:06
8929,富堡,tpex,1150618,,0.87,0.0,2026-06-19T12:10:06
8930,青鋼,tpex,1150618,11.82,1.66,7.96,2026-06-19T12:10:06
8931,大汽電,tpex,1150618,27.76,2.46,3.79,2026-06-19T12:10:06
8932,智通*,tpex,1150618,51.02,14.04,0.6,2026-06-19T12:10:06
8933,愛地雅,tpex,1150618,,0.97,0.0,2026-06-19T12:10:06
8935,邦泰,tpex,1150618,,2.97,0.0,2026-06-19T12:10:06
8936,國統,tpex,1150618,13.39,2.07,5.16,2026-06-19T12:10:06
8937,合騏*,tpex,1150618,,5.14,0.0,2026-06-19T12:10:06
8938,明安,tpex,1150618,17.0,1.07,7.52,2026-06-19T12:10:06
8940,新天地,twse,1150618,26.98,1.35,,2026-06-19T12:10:06
8941,關中,tpex,1150618,46.77,1.57,3.45,2026-06-19T12:10:06
8942,森鉅,tpex,1150618,24.31,0.87,2.36,2026-06-19T12:10:06
8996,高力,twse,1150618,113.41,31.84,0.29,2026-06-19T12:10:06
9802,鈺齊-KY,twse,1150618,13.62,1.14,6.61,2026-06-19T12:10:06
9902,台火,twse,1150618,,1.1,2.19,2026-06-19T12:10:06
9904,寶成,twse,1150618,7.2,0.51,4.97,2026-06-19T12:10:06
9905,大華,twse,1150618,14.93,0.76,5.23,2026-06-19T12:10:06
9906,欣巴巴,twse,1150618,17.59,2.84,0.17,2026-06-19T12:10:06
9907,統一實,twse,1150618,15.05,1.19,7.07,2026-06-19T12:10:06
9908,大台北,twse,1150618,16.69,1.0,4.06,2026-06-19T12:10:06
9910,豐泰,twse,1150618,15.71,2.68,5.65,2026-06-19T12:10:06
9911,櫻花,twse,1150618,12.97,2.91,6.06,2026-06-19T12:10:06
9912,偉聯,twse,1150618,,1.86,,2026-06-19T12:10:06
9914,美利達,twse,1150618,19.49,1.08,3.88,2026-06-19T12:10:06
9917,中保科,twse,1150618,17.26,3.63,5.3,2026-06-19T12:10:06
9918,欣天然,twse,1150618,25.5,2.43,3.48,2026-06-19T12:10:06
9919,康那香,twse,1150618,,1.36,1.43,2026-06-19T12:10:06
9921,巨大,twse,1150618,185.25,0.85,2.43,2026-06-19T12:10:06
9924,福興,twse,1150618,14.73,0.91,6.15,2026-06-19T12:10:06
9925,新保,twse,1150618,16.87,1.16,4.92,2026-06-19T12:10:06
9926,新海,twse,1150618,18.02,1.98,4.27,2026-06-19T12:10:06
9927,泰銘,twse,1150618,14.16,1.61,7.2,2026-06-19T12:10:06
9928,中視,twse,1150618,,0.62,,2026-06-19T12:10:06
9929,秋雨,twse,1150618,47.04,1.56,,2026-06-19T12:10:06
9930,中聯資源,twse,1150618,14.8,2.52,5.71,2026-06-19T12:10:06
9931,欣高,twse,1150618,14.81,1.23,5.11,2026-06-19T12:10:06
9933,中鼎,twse,1150618,10.08,1.84,2.34,2026-06-19T12:10:06
9934,成霖,twse,1150618,,0.66,0.98,2026-06-19T12:10:06
9935,慶豐富,twse,1150618,11.77,1.31,6.22,2026-06-19T12:10:06
9937,全國,twse,1150618,22.29,2.86,3.96,2026-06-19T12:10:06
9938,百和,twse,1150618,12.79,1.02,6.82,2026-06-19T12:10:06
9939,宏全,twse,1150618,14.86,2.09,4.63,2026-06-19T12:10:06
9940,信義,twse,1150618,53.65,1.1,3.02,2026-06-19T12:10:06
9941,裕融,twse,1150618,11.92,1.31,5.63,2026-06-19T12:10:06
9942,茂順,twse,1150618,14.43,2.18,5.91,2026-06-19T12:10:06
9943,好樂迪,twse,1150618,16.0,1.98,6.08,2026-06-19T12:10:06
9944,新麗,twse,1150618,355.0,0.54,1.69,2026-06-19T12:10:06
9945,潤泰新,twse,1150618,7.72,0.69,4.0,2026-06-19T12:10:06
9946,三發地產,twse,1150618,4.95,0.94,6.65,2026-06-19T12:10:06
9949,琉園,tpex,1150618,4.41,2.14,8.98,2026-06-19T12:10:06
9950,萬國通,tpex,1150618,,1.21,0.0,2026-06-19T12:10:06
9951,皇田,tpex,1150618,10.77,1.04,6.03,2026-06-19T12:10:06
9955,佳龍,twse,1150618,37.96,2.26,,2026-06-19T12:10:06
9958,世紀鋼,twse,1150618,14.67,2.48,3.91,2026-06-19T12:10:06
9960,邁達康,tpex,1150618,17.11,1.59,4.84,2026-06-19T12:10:06
9962,有益,tpex,1150618,,0.84,0.0,2026-06-19T12:10:06
