parameter_id,min_avg_volume_5d,price_breakout_days,min_institutional_net_buy,eps_quality_clip_low,eps_quality_clip_high,stop_loss,take_profit,exit_rule,filtered,selected,trades,covered_trade_months,full_trade_months,min_trades_per_month,finalized_trades,as_of_latest_trades,win_rate,avg_return_pct,total_pnl_amount,invested_amount,portfolio_return_pct
vol5_500000_high20_instany_epsloany_epshiany_sl10_tp30_month_end,500000.0,20,,,,0.1,0.3,month_end,126,25,25,5,5,5,22,3,0.6,0.082714,413569.72,5000000.0,0.082714
vol5_1000000_high0_inst100k_epsloany_epshiany_slnone_tp30_month_end,1000000.0,0,100000.0,,,,0.3,month_end,563,25,25,5,5,5,20,5,0.64,0.082632,413157.77,5000000.0,0.082632
vol5_1000000_high0_inst100k_epsloany_epshiany_sl30_tp30_month_end,1000000.0,0,100000.0,,,0.3,0.3,month_end,563,25,25,5,5,5,20,5,0.64,0.082632,413157.77,5000000.0,0.082632
vol5_0_high120_instany_epsloany_epshiany_sl20_tp50_month_end,0.0,120,,,,0.2,0.5,month_end,157,25,25,5,5,5,20,5,0.52,0.082547,412735.73,5000000.0,0.082547
vol5_0_high240_instany_epsloany_epshiany_sl20_tp50_month_end,0.0,240,,,,0.2,0.5,month_end,157,25,25,5,5,5,20,5,0.52,0.082547,412735.73,5000000.0,0.082547
vol5_50000_high120_instany_epsloany_epshiany_slnone_tp50_month_end,50000.0,120,,,,,0.5,month_end,143,25,25,5,5,5,20,5,0.52,0.082098,410491.6,5000000.0,0.082098
vol5_50000_high120_instany_epsloany_epshiany_sl30_tp50_month_end,50000.0,120,,,,0.3,0.5,month_end,143,25,25,5,5,5,20,5,0.52,0.082098,410491.6,5000000.0,0.082098
vol5_50000_high240_instany_epsloany_epshiany_slnone_tp50_month_end,50000.0,240,,,,,0.5,month_end,143,25,25,5,5,5,20,5,0.52,0.082098,410491.6,5000000.0,0.082098
vol5_50000_high240_instany_epsloany_epshiany_sl30_tp50_month_end,50000.0,240,,,,0.3,0.5,month_end,143,25,25,5,5,5,20,5,0.52,0.082098,410491.6,5000000.0,0.082098
vol5_100000_high120_instany_epsloany_epshiany_slnone_tp50_month_end,100000.0,120,,,,,0.5,month_end,138,25,25,5,5,5,20,5,0.52,0.082098,410491.6,5000000.0,0.082098
vol5_100000_high120_instany_epsloany_epshiany_sl30_tp50_month_end,100000.0,120,,,,0.3,0.5,month_end,138,25,25,5,5,5,20,5,0.52,0.082098,410491.6,5000000.0,0.082098
vol5_100000_high240_instany_epsloany_epshiany_slnone_tp50_month_end,100000.0,240,,,,,0.5,month_end,138,25,25,5,5,5,20,5,0.52,0.082098,410491.6,5000000.0,0.082098
vol5_100000_high240_instany_epsloany_epshiany_sl30_tp50_month_end,100000.0,240,,,,0.3,0.5,month_end,138,25,25,5,5,5,20,5,0.52,0.082098,410491.6,5000000.0,0.082098
vol5_300000_high60_inst0k_epsloany_epshiany_slnone_tpnone_month_end,300000.0,60,0.0,,,,,month_end,92,25,25,5,5,5,19,6,0.56,0.081983,409915.47,5000000.0,0.081983
vol5_300000_high60_inst0k_epsloany_epshiany_slnone_tp80_month_end,300000.0,60,0.0,,,,0.8,month_end,92,25,25,5,5,5,19,6,0.56,0.081983,409915.47,5000000.0,0.081983
vol5_300000_high60_inst0k_epsloany_epshiany_slnone_tp120_month_end,300000.0,60,0.0,,,,1.2,month_end,92,25,25,5,5,5,19,6,0.56,0.081983,409915.47,5000000.0,0.081983
vol5_300000_high60_inst0k_epsloany_epshiany_sl20_tpnone_month_end,300000.0,60,0.0,,,0.2,,month_end,92,25,25,5,5,5,19,6,0.56,0.081983,409915.47,5000000.0,0.081983
vol5_300000_high60_inst0k_epsloany_epshiany_sl20_tp80_month_end,300000.0,60,0.0,,,0.2,0.8,month_end,92,25,25,5,5,5,19,6,0.56,0.081983,409915.47,5000000.0,0.081983
vol5_300000_high60_inst0k_epsloany_epshiany_sl20_tp120_month_end,300000.0,60,0.0,,,0.2,1.2,month_end,92,25,25,5,5,5,19,6,0.56,0.081983,409915.47,5000000.0,0.081983
vol5_300000_high60_inst0k_epsloany_epshiany_sl30_tpnone_month_end,300000.0,60,0.0,,,0.3,,month_end,92,25,25,5,5,5,19,6,0.56,0.081983,409915.47,5000000.0,0.081983
vol5_300000_high60_inst0k_epsloany_epshiany_sl30_tp80_month_end,300000.0,60,0.0,,,0.3,0.8,month_end,92,25,25,5,5,5,19,6,0.56,0.081983,409915.47,5000000.0,0.081983
vol5_300000_high60_inst0k_epsloany_epshiany_sl30_tp120_month_end,300000.0,60,0.0,,,0.3,1.2,month_end,92,25,25,5,5,5,19,6,0.56,0.081983,409915.47,5000000.0,0.081983
vol5_50000_high120_instany_epsloany_epshiany_sl20_tp30_month_end,50000.0,120,,,,0.2,0.3,month_end,143,25,25,5,5,5,21,4,0.56,0.081888,409441.08,5000000.0,0.081888
vol5_50000_high240_instany_epsloany_epshiany_sl20_tp30_month_end,50000.0,240,,,,0.2,0.3,month_end,143,25,25,5,5,5,21,4,0.56,0.081888,409441.08,5000000.0,0.081888
vol5_100000_high120_instany_epsloany_epshiany_sl20_tp30_month_end,100000.0,120,,,,0.2,0.3,month_end,138,25,25,5,5,5,21,4,0.56,0.081888,409441.08,5000000.0,0.081888
vol5_100000_high240_instany_epsloany_epshiany_sl20_tp30_month_end,100000.0,240,,,,0.2,0.3,month_end,138,25,25,5,5,5,21,4,0.56,0.081888,409441.08,5000000.0,0.081888
vol5_500000_high20_inst100k_epsloany_epshiany_slnone_tp50_month_end,500000.0,20,100000.0,,,,0.5,month_end,80,25,25,5,5,5,20,5,0.64,0.081769,408846.64,5000000.0,0.081769
vol5_500000_high20_inst100k_epsloany_epshiany_sl20_tp50_month_end,500000.0,20,100000.0,,,0.2,0.5,month_end,80,25,25,5,5,5,20,5,0.64,0.081769,408846.64,5000000.0,0.081769
vol5_500000_high20_inst100k_epsloany_epshiany_sl30_tp50_month_end,500000.0,20,100000.0,,,0.3,0.5,month_end,80,25,25,5,5,5,20,5,0.64,0.081769,408846.64,5000000.0,0.081769
vol5_500000_high20_instany_epsloany_epshiany_sl20_tp50_month_end,500000.0,20,,,,0.2,0.5,month_end,126,25,25,5,5,5,20,5,0.6,0.081717,408584.27,5000000.0,0.081717
vol5_300000_high20_inst0k_epsloany_epshiany_slnone_tp50_month_end,300000.0,20,0.0,,,,0.5,month_end,111,25,25,5,5,5,20,5,0.56,0.08144,407199.36,5000000.0,0.08144
vol5_300000_high20_inst0k_epsloany_epshiany_sl20_tp50_month_end,300000.0,20,0.0,,,0.2,0.5,month_end,111,25,25,5,5,5,20,5,0.56,0.08144,407199.36,5000000.0,0.08144
vol5_300000_high20_inst0k_epsloany_epshiany_sl30_tp50_month_end,300000.0,20,0.0,,,0.3,0.5,month_end,111,25,25,5,5,5,20,5,0.56,0.08144,407199.36,5000000.0,0.08144
vol5_100000_high20_instany_epsloany_epshiany_sl10_tp50_month_end,100000.0,20,,,,0.1,0.5,month_end,180,25,25,5,5,5,22,3,0.52,0.08126,406300.82,5000000.0,0.08126
vol5_300000_high60_instany_epsloany_epshiany_sl10_tp50_month_end,300000.0,60,,,,0.1,0.5,month_end,116,25,25,5,5,5,22,3,0.52,0.081062,405309.29,5000000.0,0.081062
vol5_0_high120_instany_epsloany_epshiany_slnone_tp50_month_end,0.0,120,,,,,0.5,month_end,157,25,25,5,5,5,20,5,0.52,0.080938,404689.42,5000000.0,0.080938
vol5_0_high120_instany_epsloany_epshiany_sl30_tp50_month_end,0.0,120,,,,0.3,0.5,month_end,157,25,25,5,5,5,20,5,0.52,0.080938,404689.42,5000000.0,0.080938
vol5_0_high240_instany_epsloany_epshiany_slnone_tp50_month_end,0.0,240,,,,,0.5,month_end,157,25,25,5,5,5,20,5,0.52,0.080938,404689.42,5000000.0,0.080938
vol5_0_high240_instany_epsloany_epshiany_sl30_tp50_month_end,0.0,240,,,,0.3,0.5,month_end,157,25,25,5,5,5,20,5,0.52,0.080938,404689.42,5000000.0,0.080938
vol5_0_high120_instany_epsloany_epshiany_sl20_tp30_month_end,0.0,120,,,,0.2,0.3,month_end,157,25,25,5,5,5,21,4,0.56,0.080728,403638.9,5000000.0,0.080728
vol5_0_high240_instany_epsloany_epshiany_sl20_tp30_month_end,0.0,240,,,,0.2,0.3,month_end,157,25,25,5,5,5,21,4,0.56,0.080728,403638.9,5000000.0,0.080728
vol5_0_high20_inst0k_epsloany_epshiany_slnone_tp30_month_end,0.0,20,0.0,,,,0.3,month_end,162,25,25,5,5,5,21,4,0.52,0.080715,403576.99,5000000.0,0.080715
vol5_0_high20_inst0k_epsloany_epshiany_sl20_tp30_month_end,0.0,20,0.0,,,0.2,0.3,month_end,162,25,25,5,5,5,21,4,0.52,0.080715,403576.99,5000000.0,0.080715
vol5_0_high20_inst0k_epsloany_epshiany_sl30_tp30_month_end,0.0,20,0.0,,,0.3,0.3,month_end,162,25,25,5,5,5,21,4,0.52,0.080715,403576.99,5000000.0,0.080715
vol5_100000_high60_inst0k_epsloany_epshiany_slnone_tp30_month_end,100000.0,60,0.0,,,,0.3,month_end,115,25,25,5,5,5,20,5,0.56,0.08051,402548.95,5000000.0,0.08051
vol5_100000_high60_inst0k_epsloany_epshiany_sl20_tp30_month_end,100000.0,60,0.0,,,0.2,0.3,month_end,115,25,25,5,5,5,20,5,0.56,0.08051,402548.95,5000000.0,0.08051
vol5_100000_high60_inst0k_epsloany_epshiany_sl30_tp30_month_end,100000.0,60,0.0,,,0.3,0.3,month_end,115,25,25,5,5,5,20,5,0.56,0.08051,402548.95,5000000.0,0.08051
vol5_0_high60_inst100k_epsloany_epshiany_sl10_tp30_month_end,0.0,60,100000.0,,,0.1,0.3,month_end,75,25,25,5,5,5,22,3,0.56,0.080356,401779.35,5000000.0,0.080356
vol5_0_high120_inst100k_epsloany_epshiany_sl10_tp30_month_end,0.0,120,100000.0,,,0.1,0.3,month_end,73,25,25,5,5,5,22,3,0.56,0.080356,401779.35,5000000.0,0.080356
vol5_0_high240_inst100k_epsloany_epshiany_sl10_tp30_month_end,0.0,240,100000.0,,,0.1,0.3,month_end,73,25,25,5,5,5,22,3,0.56,0.080356,401779.35,5000000.0,0.080356
vol5_50000_high60_inst100k_epsloany_epshiany_sl10_tp30_month_end,50000.0,60,100000.0,,,0.1,0.3,month_end,75,25,25,5,5,5,22,3,0.56,0.080356,401779.35,5000000.0,0.080356
vol5_50000_high120_inst100k_epsloany_epshiany_sl10_tp30_month_end,50000.0,120,100000.0,,,0.1,0.3,month_end,73,25,25,5,5,5,22,3,0.56,0.080356,401779.35,5000000.0,0.080356
vol5_50000_high240_inst100k_epsloany_epshiany_sl10_tp30_month_end,50000.0,240,100000.0,,,0.1,0.3,month_end,73,25,25,5,5,5,22,3,0.56,0.080356,401779.35,5000000.0,0.080356
vol5_100000_high60_inst100k_epsloany_epshiany_sl10_tp30_month_end,100000.0,60,100000.0,,,0.1,0.3,month_end,75,25,25,5,5,5,22,3,0.56,0.080356,401779.35,5000000.0,0.080356
vol5_100000_high120_inst100k_epsloany_epshiany_sl10_tp30_month_end,100000.0,120,100000.0,,,0.1,0.3,month_end,73,25,25,5,5,5,22,3,0.56,0.080356,401779.35,5000000.0,0.080356
vol5_100000_high240_inst100k_epsloany_epshiany_sl10_tp30_month_end,100000.0,240,100000.0,,,0.1,0.3,month_end,73,25,25,5,5,5,22,3,0.56,0.080356,401779.35,5000000.0,0.080356
vol5_50000_high120_instany_epsloany_epshiany_slnone_tp30_month_end,50000.0,120,,,,,0.3,month_end,143,25,25,5,5,5,21,4,0.56,0.080279,401394.77,5000000.0,0.080279
vol5_50000_high120_instany_epsloany_epshiany_sl30_tp30_month_end,50000.0,120,,,,0.3,0.3,month_end,143,25,25,5,5,5,21,4,0.56,0.080279,401394.77,5000000.0,0.080279
vol5_50000_high240_instany_epsloany_epshiany_slnone_tp30_month_end,50000.0,240,,,,,0.3,month_end,143,25,25,5,5,5,21,4,0.56,0.080279,401394.77,5000000.0,0.080279
vol5_50000_high240_instany_epsloany_epshiany_sl30_tp30_month_end,50000.0,240,,,,0.3,0.3,month_end,143,25,25,5,5,5,21,4,0.56,0.080279,401394.77,5000000.0,0.080279
vol5_100000_high120_instany_epsloany_epshiany_slnone_tp30_month_end,100000.0,120,,,,,0.3,month_end,138,25,25,5,5,5,21,4,0.56,0.080279,401394.77,5000000.0,0.080279
vol5_100000_high120_instany_epsloany_epshiany_sl30_tp30_month_end,100000.0,120,,,,0.3,0.3,month_end,138,25,25,5,5,5,21,4,0.56,0.080279,401394.77,5000000.0,0.080279
vol5_100000_high240_instany_epsloany_epshiany_slnone_tp30_month_end,100000.0,240,,,,,0.3,month_end,138,25,25,5,5,5,21,4,0.56,0.080279,401394.77,5000000.0,0.080279
vol5_100000_high240_instany_epsloany_epshiany_sl30_tp30_month_end,100000.0,240,,,,0.3,0.3,month_end,138,25,25,5,5,5,21,4,0.56,0.080279,401394.77,5000000.0,0.080279
vol5_500000_high20_instany_epsloany_epshiany_slnone_tp50_month_end,500000.0,20,,,,,0.5,month_end,126,25,25,5,5,5,20,5,0.6,0.080108,400537.96,5000000.0,0.080108
vol5_500000_high20_instany_epsloany_epshiany_sl30_tp50_month_end,500000.0,20,,,,0.3,0.5,month_end,126,25,25,5,5,5,20,5,0.6,0.080108,400537.96,5000000.0,0.080108
vol5_300000_high60_inst0k_epsloany_epshiany_sl10_tp50_month_end,300000.0,60,0.0,,,0.1,0.5,month_end,92,25,25,5,5,5,22,3,0.52,0.079989,399946.35,5000000.0,0.079989
vol5_100000_high20_inst0k_epsloany_epshiany_slnone_tp50_month_end,100000.0,20,0.0,,,,0.5,month_end,140,25,25,5,5,5,20,5,0.56,0.07988,399399.07,5000000.0,0.07988
vol5_100000_high20_inst0k_epsloany_epshiany_sl20_tp50_month_end,100000.0,20,0.0,,,0.2,0.5,month_end,140,25,25,5,5,5,20,5,0.56,0.07988,399399.07,5000000.0,0.07988
vol5_100000_high20_inst0k_epsloany_epshiany_sl30_tp50_month_end,100000.0,20,0.0,,,0.3,0.5,month_end,140,25,25,5,5,5,20,5,0.56,0.07988,399399.07,5000000.0,0.07988
vol5_50000_high20_instany_epsloany_epshiany_sl10_tp50_month_end,50000.0,20,,,,0.1,0.5,month_end,196,25,25,5,5,5,22,3,0.56,0.079804,399022.78,5000000.0,0.079805
vol5_0_high0_inst100k_epsloany_epshiany_sl10_tpnone_month_end,0.0,0,100000.0,,,0.1,,month_end,1219,25,25,5,5,5,16,9,0.56,0.079724,398619.67,5000000.0,0.079724
vol5_0_high0_inst100k_epsloany_epshiany_sl10_tp80_month_end,0.0,0,100000.0,,,0.1,0.8,month_end,1219,25,25,5,5,5,16,9,0.56,0.079724,398619.67,5000000.0,0.079724
vol5_0_high0_inst100k_epsloany_epshiany_sl10_tp120_month_end,0.0,0,100000.0,,,0.1,1.2,month_end,1219,25,25,5,5,5,16,9,0.56,0.079724,398619.67,5000000.0,0.079724
vol5_300000_high0_inst100k_epsloany_epshiany_slnone_tp50_month_end,300000.0,0,100000.0,,,,0.5,month_end,722,25,25,5,5,5,20,5,0.56,0.079632,398159.54,5000000.0,0.079632
vol5_300000_high0_inst100k_epsloany_epshiany_sl20_tp50_month_end,300000.0,0,100000.0,,,0.2,0.5,month_end,722,25,25,5,5,5,20,5,0.56,0.079632,398159.54,5000000.0,0.079632
vol5_300000_high0_inst100k_epsloany_epshiany_sl30_tp50_month_end,300000.0,0,100000.0,,,0.3,0.5,month_end,722,25,25,5,5,5,20,5,0.56,0.079632,398159.54,5000000.0,0.079632
vol5_500000_high20_inst100k_epsloany_epshiany_slnone_tpnone_month_end,500000.0,20,100000.0,,,,,month_end,80,25,25,5,5,5,20,5,0.64,0.07959,397951.28,5000000.0,0.07959
vol5_500000_high20_inst100k_epsloany_epshiany_slnone_tp80_month_end,500000.0,20,100000.0,,,,0.8,month_end,80,25,25,5,5,5,20,5,0.64,0.07959,397951.28,5000000.0,0.07959
vol5_500000_high20_inst100k_epsloany_epshiany_slnone_tp120_month_end,500000.0,20,100000.0,,,,1.2,month_end,80,25,25,5,5,5,20,5,0.64,0.07959,397951.28,5000000.0,0.07959
vol5_500000_high20_inst100k_epsloany_epshiany_sl20_tpnone_month_end,500000.0,20,100000.0,,,0.2,,month_end,80,25,25,5,5,5,20,5,0.64,0.07959,397951.28,5000000.0,0.07959
vol5_500000_high20_inst100k_epsloany_epshiany_sl20_tp80_month_end,500000.0,20,100000.0,,,0.2,0.8,month_end,80,25,25,5,5,5,20,5,0.64,0.07959,397951.28,5000000.0,0.07959
vol5_500000_high20_inst100k_epsloany_epshiany_sl20_tp120_month_end,500000.0,20,100000.0,,,0.2,1.2,month_end,80,25,25,5,5,5,20,5,0.64,0.07959,397951.28,5000000.0,0.07959
vol5_500000_high20_inst100k_epsloany_epshiany_sl30_tpnone_month_end,500000.0,20,100000.0,,,0.3,,month_end,80,25,25,5,5,5,20,5,0.64,0.07959,397951.28,5000000.0,0.07959
vol5_500000_high20_inst100k_epsloany_epshiany_sl30_tp80_month_end,500000.0,20,100000.0,,,0.3,0.8,month_end,80,25,25,5,5,5,20,5,0.64,0.07959,397951.28,5000000.0,0.07959
vol5_500000_high20_inst100k_epsloany_epshiany_sl30_tp120_month_end,500000.0,20,100000.0,,,0.3,1.2,month_end,80,25,25,5,5,5,20,5,0.64,0.07959,397951.28,5000000.0,0.07959
vol5_1000000_high0_inst100k_epsloany_epshiany_sl20_tp30_month_end,1000000.0,0,100000.0,,,0.2,0.3,month_end,563,25,25,5,5,5,20,5,0.64,0.079581,397906.93,5000000.0,0.079581
vol5_500000_high20_instany_epsloany_epshiany_sl20_tpnone_month_end,500000.0,20,,,,0.2,,month_end,126,25,25,5,5,5,20,5,0.6,0.079538,397688.91,5000000.0,0.079538
vol5_500000_high20_instany_epsloany_epshiany_sl20_tp80_month_end,500000.0,20,,,,0.2,0.8,month_end,126,25,25,5,5,5,20,5,0.6,0.079538,397688.91,5000000.0,0.079538
vol5_500000_high20_instany_epsloany_epshiany_sl20_tp120_month_end,500000.0,20,,,,0.2,1.2,month_end,126,25,25,5,5,5,20,5,0.6,0.079538,397688.91,5000000.0,0.079538
vol5_300000_high20_inst0k_epsloany_epshiany_slnone_tpnone_month_end,300000.0,20,0.0,,,,,month_end,111,25,25,5,5,5,20,5,0.56,0.079261,396304.0,5000000.0,0.079261
vol5_300000_high20_inst0k_epsloany_epshiany_slnone_tp80_month_end,300000.0,20,0.0,,,,0.8,month_end,111,25,25,5,5,5,20,5,0.56,0.079261,396304.0,5000000.0,0.079261
vol5_300000_high20_inst0k_epsloany_epshiany_slnone_tp120_month_end,300000.0,20,0.0,,,,1.2,month_end,111,25,25,5,5,5,20,5,0.56,0.079261,396304.0,5000000.0,0.079261
vol5_300000_high20_inst0k_epsloany_epshiany_sl20_tpnone_month_end,300000.0,20,0.0,,,0.2,,month_end,111,25,25,5,5,5,20,5,0.56,0.079261,396304.0,5000000.0,0.079261
vol5_300000_high20_inst0k_epsloany_epshiany_sl20_tp80_month_end,300000.0,20,0.0,,,0.2,0.8,month_end,111,25,25,5,5,5,20,5,0.56,0.079261,396304.0,5000000.0,0.079261
vol5_300000_high20_inst0k_epsloany_epshiany_sl20_tp120_month_end,300000.0,20,0.0,,,0.2,1.2,month_end,111,25,25,5,5,5,20,5,0.56,0.079261,396304.0,5000000.0,0.079261
vol5_300000_high20_inst0k_epsloany_epshiany_sl30_tpnone_month_end,300000.0,20,0.0,,,0.3,,month_end,111,25,25,5,5,5,20,5,0.56,0.079261,396304.0,5000000.0,0.079261
vol5_300000_high20_inst0k_epsloany_epshiany_sl30_tp80_month_end,300000.0,20,0.0,,,0.3,0.8,month_end,111,25,25,5,5,5,20,5,0.56,0.079261,396304.0,5000000.0,0.079261
vol5_300000_high20_inst0k_epsloany_epshiany_sl30_tp120_month_end,300000.0,20,0.0,,,0.3,1.2,month_end,111,25,25,5,5,5,20,5,0.56,0.079261,396304.0,5000000.0,0.079261
vol5_0_high120_instany_epsloany_epshiany_slnone_tp30_month_end,0.0,120,,,,,0.3,month_end,157,25,25,5,5,5,21,4,0.56,0.079119,395592.59,5000000.0,0.079119
vol5_0_high120_instany_epsloany_epshiany_sl30_tp30_month_end,0.0,120,,,,0.3,0.3,month_end,157,25,25,5,5,5,21,4,0.56,0.079119,395592.59,5000000.0,0.079119
vol5_0_high240_instany_epsloany_epshiany_slnone_tp30_month_end,0.0,240,,,,,0.3,month_end,157,25,25,5,5,5,21,4,0.56,0.079119,395592.59,5000000.0,0.079119
vol5_0_high240_instany_epsloany_epshiany_sl30_tp30_month_end,0.0,240,,,,0.3,0.3,month_end,157,25,25,5,5,5,21,4,0.56,0.079119,395592.59,5000000.0,0.079119
vol5_300000_high60_instany_epsloany_epshiany_sl10_tpnone_month_end,300000.0,60,,,,0.1,,month_end,116,25,25,5,5,5,22,3,0.52,0.078883,394413.93,5000000.0,0.078883
vol5_300000_high60_instany_epsloany_epshiany_sl10_tp80_month_end,300000.0,60,,,,0.1,0.8,month_end,116,25,25,5,5,5,22,3,0.52,0.078883,394413.93,5000000.0,0.078883
vol5_300000_high60_instany_epsloany_epshiany_sl10_tp120_month_end,300000.0,60,,,,0.1,1.2,month_end,116,25,25,5,5,5,22,3,0.52,0.078883,394413.93,5000000.0,0.078883
vol5_300000_high120_inst100k_epsloany_epshiany_slnone_tp50_month_end,300000.0,120,100000.0,,,,0.5,month_end,69,25,25,5,5,5,19,6,0.6,0.078878,394389.2,5000000.0,0.078878
vol5_300000_high120_inst100k_epsloany_epshiany_sl20_tp50_month_end,300000.0,120,100000.0,,,0.2,0.5,month_end,69,25,25,5,5,5,19,6,0.6,0.078878,394389.2,5000000.0,0.078878
vol5_300000_high120_inst100k_epsloany_epshiany_sl30_tp50_month_end,300000.0,120,100000.0,,,0.3,0.5,month_end,69,25,25,5,5,5,19,6,0.6,0.078878,394389.2,5000000.0,0.078878
vol5_300000_high240_inst100k_epsloany_epshiany_slnone_tp50_month_end,300000.0,240,100000.0,,,,0.5,month_end,69,25,25,5,5,5,19,6,0.6,0.078878,394389.2,5000000.0,0.078878
vol5_300000_high240_inst100k_epsloany_epshiany_sl20_tp50_month_end,300000.0,240,100000.0,,,0.2,0.5,month_end,69,25,25,5,5,5,19,6,0.6,0.078878,394389.2,5000000.0,0.078878
vol5_300000_high240_inst100k_epsloany_epshiany_sl30_tp50_month_end,300000.0,240,100000.0,,,0.3,0.5,month_end,69,25,25,5,5,5,19,6,0.6,0.078878,394389.2,5000000.0,0.078878
vol5_1000000_high20_instany_epsloany_epshiany_slnone_tp30_month_end,1000000.0,20,,,,,0.3,month_end,91,25,25,5,5,5,18,7,0.68,0.078806,394028.2,5000000.0,0.078806
vol5_1000000_high20_instany_epsloany_epshiany_sl20_tp30_month_end,1000000.0,20,,,,0.2,0.3,month_end,91,25,25,5,5,5,18,7,0.68,0.078806,394028.2,5000000.0,0.078806
vol5_1000000_high20_instany_epsloany_epshiany_sl30_tp30_month_end,1000000.0,20,,,,0.3,0.3,month_end,91,25,25,5,5,5,18,7,0.68,0.078806,394028.2,5000000.0,0.078806
vol5_300000_high120_inst0k_epsloany_epshiany_sl10_tp50_month_end,300000.0,120,0.0,,,0.1,0.5,month_end,88,25,25,5,5,5,23,2,0.52,0.07846,392299.11,5000000.0,0.07846
vol5_300000_high240_inst0k_epsloany_epshiany_sl10_tp50_month_end,300000.0,240,0.0,,,0.1,0.5,month_end,88,25,25,5,5,5,23,2,0.52,0.07846,392299.11,5000000.0,0.07846
vol5_0_high20_inst100k_epsloany_epshiany_slnone_tp30_month_end,0.0,20,100000.0,,,,0.3,month_end,93,25,25,5,5,5,20,5,0.6,0.07819,390947.68,5000000.0,0.07819
vol5_0_high20_inst100k_epsloany_epshiany_sl20_tp30_month_end,0.0,20,100000.0,,,0.2,0.3,month_end,93,25,25,5,5,5,20,5,0.6,0.07819,390947.68,5000000.0,0.07819
vol5_0_high20_inst100k_epsloany_epshiany_sl30_tp30_month_end,0.0,20,100000.0,,,0.3,0.3,month_end,93,25,25,5,5,5,20,5,0.6,0.07819,390947.68,5000000.0,0.07819
vol5_50000_high20_inst100k_epsloany_epshiany_slnone_tp30_month_end,50000.0,20,100000.0,,,,0.3,month_end,93,25,25,5,5,5,20,5,0.6,0.07819,390947.68,5000000.0,0.07819
vol5_50000_high20_inst100k_epsloany_epshiany_sl20_tp30_month_end,50000.0,20,100000.0,,,0.2,0.3,month_end,93,25,25,5,5,5,20,5,0.6,0.07819,390947.68,5000000.0,0.07819
vol5_50000_high20_inst100k_epsloany_epshiany_sl30_tp30_month_end,50000.0,20,100000.0,,,0.3,0.3,month_end,93,25,25,5,5,5,20,5,0.6,0.07819,390947.68,5000000.0,0.07819
vol5_100000_high20_inst100k_epsloany_epshiany_slnone_tp30_month_end,100000.0,20,100000.0,,,,0.3,month_end,93,25,25,5,5,5,20,5,0.6,0.07819,390947.68,5000000.0,0.07819
vol5_100000_high20_inst100k_epsloany_epshiany_sl20_tp30_month_end,100000.0,20,100000.0,,,0.2,0.3,month_end,93,25,25,5,5,5,20,5,0.6,0.07819,390947.68,5000000.0,0.07819
vol5_100000_high20_inst100k_epsloany_epshiany_sl30_tp30_month_end,100000.0,20,100000.0,,,0.3,0.3,month_end,93,25,25,5,5,5,20,5,0.6,0.07819,390947.68,5000000.0,0.07819
vol5_300000_high0_inst100k_epsloany_epshiany_slnone_tpnone_month_end,300000.0,0,100000.0,,,,,month_end,722,25,25,5,5,5,20,5,0.56,0.078116,390581.93,5000000.0,0.078116
vol5_300000_high0_inst100k_epsloany_epshiany_slnone_tp80_month_end,300000.0,0,100000.0,,,,0.8,month_end,722,25,25,5,5,5,20,5,0.56,0.078116,390581.93,5000000.0,0.078116
vol5_300000_high0_inst100k_epsloany_epshiany_slnone_tp120_month_end,300000.0,0,100000.0,,,,1.2,month_end,722,25,25,5,5,5,20,5,0.56,0.078116,390581.93,5000000.0,0.078116
vol5_300000_high0_inst100k_epsloany_epshiany_sl20_tpnone_month_end,300000.0,0,100000.0,,,0.2,,month_end,722,25,25,5,5,5,20,5,0.56,0.078116,390581.93,5000000.0,0.078116
vol5_300000_high0_inst100k_epsloany_epshiany_sl20_tp80_month_end,300000.0,0,100000.0,,,0.2,0.8,month_end,722,25,25,5,5,5,20,5,0.56,0.078116,390581.93,5000000.0,0.078116
vol5_300000_high0_inst100k_epsloany_epshiany_sl20_tp120_month_end,300000.0,0,100000.0,,,0.2,1.2,month_end,722,25,25,5,5,5,20,5,0.56,0.078116,390581.93,5000000.0,0.078116
vol5_300000_high0_inst100k_epsloany_epshiany_sl30_tpnone_month_end,300000.0,0,100000.0,,,0.3,,month_end,722,25,25,5,5,5,20,5,0.56,0.078116,390581.93,5000000.0,0.078116
vol5_300000_high0_inst100k_epsloany_epshiany_sl30_tp80_month_end,300000.0,0,100000.0,,,0.3,0.8,month_end,722,25,25,5,5,5,20,5,0.56,0.078116,390581.93,5000000.0,0.078116
vol5_300000_high0_inst100k_epsloany_epshiany_sl30_tp120_month_end,300000.0,0,100000.0,,,0.3,1.2,month_end,722,25,25,5,5,5,20,5,0.56,0.078116,390581.93,5000000.0,0.078116
vol5_500000_high20_instany_epsloany_epshiany_slnone_tpnone_month_end,500000.0,20,,,,,,month_end,126,25,25,5,5,5,20,5,0.6,0.077928,389642.6,5000000.0,0.077929
vol5_500000_high20_instany_epsloany_epshiany_slnone_tp80_month_end,500000.0,20,,,,,0.8,month_end,126,25,25,5,5,5,20,5,0.6,0.077928,389642.6,5000000.0,0.077929
vol5_500000_high20_instany_epsloany_epshiany_slnone_tp120_month_end,500000.0,20,,,,,1.2,month_end,126,25,25,5,5,5,20,5,0.6,0.077928,389642.6,5000000.0,0.077929
