parameter_id,mom_min,yoy_min,foreign_min,trust_min,breakout_days,volume_ratio_min,top_n,exit_rule,revenue_filtered,price_filtered,selected,trades,covered_selected_months,full_selected_months,covered_trade_months,full_trade_months,min_selected_per_month,min_trades_per_month,finalized_trades,as_of_latest_trades,win_rate,avg_return_pct,total_pnl_amount,invested_amount,portfolio_return_pct
mom0_yoy20_foreign500k_trust50k_high0_vol0.0_top5_next_month_5,0.0,0.2,500000.0,50000.0,0,0.0,5,next_month_5,20,13,13,10,4,0,3,0,2,2,10,0,0.8,0.142715,421194.75,3000000.0,0.140398
mom10_yoy0_foreign500k_trust50k_high0_vol0.0_top5_next_month_5,0.1,0.0,500000.0,50000.0,0,0.0,5,next_month_5,15,9,9,9,3,0,3,0,2,2,9,0,0.777778,0.183387,421030.15,2999999.99,0.140343
mom10_yoy50_foreign100k_trustany_high120_vol0.0_top5_next_month_5,0.1,0.5,100000.0,,120,0.0,5,next_month_5,83,10,10,7,5,0,3,0,1,2,7,0,0.714286,0.117571,371964.57,2666666.65,0.139487
mom20_yoy50_foreign100k_trustany_high120_vol0.0_top5_next_month_5,0.2,0.5,100000.0,,120,0.0,5,next_month_5,60,9,9,7,4,0,3,0,1,2,7,0,0.714286,0.117571,371964.57,2666666.65,0.139487
mom30_yoy50_foreign100k_trustany_high60_vol0.0_top5_month_end,0.3,0.5,100000.0,,60,0.0,5,month_end,48,7,7,7,3,0,3,0,2,2,6,1,0.571429,0.12059,415832.79,2999999.99,0.138611
mom30_yoy50_foreign100k_trustany_high60_vol1.5_top5_month_end,0.3,0.5,100000.0,,60,1.5,5,month_end,48,7,7,7,3,0,3,0,2,2,6,1,0.571429,0.12059,415832.79,2999999.99,0.138611
mom30_yoy50_foreign100k_trustany_high120_vol0.0_top5_month_end,0.3,0.5,100000.0,,120,0.0,5,month_end,48,7,7,7,3,0,3,0,2,2,6,1,0.571429,0.12059,415832.79,2999999.99,0.138611
mom30_yoy50_foreign100k_trustany_high120_vol1.5_top5_month_end,0.3,0.5,100000.0,,120,1.5,5,month_end,48,7,7,7,3,0,3,0,2,2,6,1,0.571429,0.12059,415832.79,2999999.99,0.138611
mom10_yoy0_foreign0k_trust100k_high0_vol0.0_top5_next_month_5,0.1,0.0,0.0,100000.0,0,0.0,5,next_month_5,16,11,11,9,4,1,3,0,1,2,9,0,0.888889,0.190849,372324.47,2799999.99,0.132973
mom10_yoy0_foreign100k_trust100k_high0_vol0.0_top5_next_month_5,0.1,0.0,100000.0,100000.0,0,0.0,5,next_month_5,15,10,10,9,3,1,3,0,2,2,9,0,0.888889,0.190849,372324.47,2799999.99,0.132973
mom0_yoy20_foreign500k_trustany_high120_vol0.0_top5_month_end,0.0,0.2,500000.0,,120,0.0,5,month_end,98,8,8,8,3,0,3,0,2,2,7,1,0.875,0.151684,386081.92,2999999.98,0.128694
mom30_yoy20_foreign500k_trust0k_high0_vol0.0_top5_next_month_10,0.3,0.2,500000.0,0.0,0,0.0,5,next_month_10,15,7,7,6,4,0,3,0,1,2,6,0,0.833333,0.125632,376896.3,3000000.0,0.125632
mom30_yoy30_foreign500k_trust0k_high0_vol0.0_top5_next_month_10,0.3,0.3,500000.0,0.0,0,0.0,5,next_month_10,13,7,7,6,4,0,3,0,1,2,6,0,0.833333,0.125632,376896.3,3000000.0,0.125632
mom10_yoy20_foreign500k_trustany_high60_vol0.0_top5_month_end,0.1,0.2,500000.0,,60,0.0,5,month_end,58,8,8,8,3,0,3,0,2,2,6,2,0.875,0.146751,372925.32,2999999.98,0.124308
mom20_yoy20_foreign500k_trust0k_high0_vol0.0_top5_next_month_10,0.2,0.2,500000.0,0.0,0,0.0,5,next_month_10,20,10,10,7,4,0,3,0,2,2,7,0,0.714286,0.09697,327782.97,2666666.65,0.122919
mom20_yoy30_foreign500k_trust0k_high0_vol0.0_top5_next_month_10,0.2,0.3,500000.0,0.0,0,0.0,5,next_month_10,18,10,10,7,4,0,3,0,2,2,7,0,0.714286,0.09697,327782.97,2666666.65,0.122919
mom50_yoy30_foreignany_trustany_high60_vol2.0_top5_next_month_5,0.5,0.3,,,60,2.0,5,next_month_5,99,10,10,8,5,0,3,0,1,2,8,0,0.875,0.168599,368168.71,3000000.0,0.122723
mom50_yoy30_foreignany_trustany_high120_vol2.0_top5_next_month_5,0.5,0.3,,,120,2.0,5,next_month_5,99,10,10,8,5,0,3,0,1,2,8,0,0.875,0.168599,368168.71,3000000.0,0.122723
mom50_yoy30_foreignany_trust0k_high60_vol2.0_top5_next_month_5,0.5,0.3,,0.0,60,2.0,5,next_month_5,93,10,10,8,5,0,3,0,1,2,8,0,0.875,0.168599,368168.71,3000000.0,0.122723
mom50_yoy30_foreignany_trust0k_high120_vol2.0_top5_next_month_5,0.5,0.3,,0.0,120,2.0,5,next_month_5,93,10,10,8,5,0,3,0,1,2,8,0,0.875,0.168599,368168.71,3000000.0,0.122723
mom50_yoy30_foreign0k_trustany_high60_vol2.0_top5_next_month_5,0.5,0.3,0.0,,60,2.0,5,next_month_5,99,10,10,8,5,0,3,0,1,2,8,0,0.875,0.168599,368168.71,3000000.0,0.122723
mom50_yoy30_foreign0k_trustany_high120_vol2.0_top5_next_month_5,0.5,0.3,0.0,,120,2.0,5,next_month_5,99,10,10,8,5,0,3,0,1,2,8,0,0.875,0.168599,368168.71,3000000.0,0.122723
mom50_yoy30_foreign0k_trust0k_high60_vol2.0_top5_next_month_5,0.5,0.3,0.0,0.0,60,2.0,5,next_month_5,93,10,10,8,5,0,3,0,1,2,8,0,0.875,0.168599,368168.71,3000000.0,0.122723
mom50_yoy30_foreign0k_trust0k_high120_vol2.0_top5_next_month_5,0.5,0.3,0.0,0.0,120,2.0,5,next_month_5,93,10,10,8,5,0,3,0,1,2,8,0,0.875,0.168599,368168.71,3000000.0,0.122723
mom10_yoy20_foreign0k_trust50k_high0_vol0.0_top5_next_month_10,0.1,0.2,0.0,50000.0,0,0.0,5,next_month_10,19,12,12,9,4,0,3,0,2,2,9,0,0.777778,0.11973,325800.4,2666666.65,0.122175
mom10_yoy30_foreign0k_trust50k_high0_vol0.0_top5_next_month_10,0.1,0.3,0.0,50000.0,0,0.0,5,next_month_10,15,12,12,9,4,0,3,0,2,2,9,0,0.777778,0.11973,325800.4,2666666.65,0.122175
mom10_yoy20_foreign1000k_trust0k_high0_vol0.0_top5_next_month_5,0.1,0.2,1000000.0,0.0,0,0.0,5,next_month_5,23,12,11,8,4,1,3,0,1,2,8,0,0.875,0.14995,295809.77,2466666.66,0.119923
mom10_yoy30_foreign1000k_trust0k_high0_vol0.0_top5_next_month_5,0.1,0.3,1000000.0,0.0,0,0.0,5,next_month_5,18,11,11,8,4,1,3,0,1,2,8,0,0.875,0.14995,295809.77,2466666.66,0.119923
mom30_yoy50_foreign100k_trust0k_high60_vol0.0_top5_month_end,0.3,0.5,100000.0,0.0,60,0.0,5,month_end,41,6,6,6,3,0,3,0,2,2,5,1,0.5,0.119918,359754.59,3000000.0,0.119918
mom30_yoy50_foreign100k_trust0k_high60_vol1.5_top5_month_end,0.3,0.5,100000.0,0.0,60,1.5,5,month_end,41,6,6,6,3,0,3,0,2,2,5,1,0.5,0.119918,359754.59,3000000.0,0.119918
mom30_yoy50_foreign100k_trust0k_high120_vol0.0_top5_month_end,0.3,0.5,100000.0,0.0,120,0.0,5,month_end,41,6,6,6,3,0,3,0,2,2,5,1,0.5,0.119918,359754.59,3000000.0,0.119918
mom30_yoy50_foreign100k_trust0k_high120_vol1.5_top5_month_end,0.3,0.5,100000.0,0.0,120,1.5,5,month_end,41,6,6,6,3,0,3,0,2,2,5,1,0.5,0.119918,359754.59,3000000.0,0.119918
mom0_yoy20_foreign500k_trust0k_high60_vol0.0_top5_month_end,0.0,0.2,500000.0,0.0,60,0.0,5,month_end,59,8,8,8,3,0,3,0,2,2,6,2,0.875,0.139678,354065.71,2999999.98,0.118022
mom10_yoy20_foreign0k_trust100k_high0_vol0.0_top5_next_month_10,0.1,0.2,0.0,100000.0,0,0.0,5,next_month_10,13,9,9,7,4,0,3,0,1,2,7,0,0.714286,0.105519,313774.94,2666666.65,0.117666
mom10_yoy20_foreign100k_trust100k_high0_vol0.0_top5_next_month_10,0.1,0.2,100000.0,100000.0,0,0.0,5,next_month_10,12,8,8,7,3,0,3,0,2,2,7,0,0.714286,0.105519,313774.94,2666666.65,0.117666
mom10_yoy30_foreign0k_trust100k_high0_vol0.0_top5_next_month_10,0.1,0.3,0.0,100000.0,0,0.0,5,next_month_10,10,9,9,7,4,0,3,0,1,2,7,0,0.714286,0.105519,313774.94,2666666.65,0.117666
mom10_yoy30_foreign100k_trust100k_high0_vol0.0_top5_next_month_10,0.1,0.3,100000.0,100000.0,0,0.0,5,next_month_10,9,8,8,7,3,0,3,0,2,2,7,0,0.714286,0.105519,313774.94,2666666.65,0.117666
mom10_yoy10_foreign500k_trust50k_high0_vol0.0_top5_next_month_5,0.1,0.1,500000.0,50000.0,0,0.0,5,next_month_5,13,8,8,8,3,0,3,0,2,2,8,0,0.75,0.128785,351436.44,2999999.98,0.117145
mom50_yoy30_foreignany_trustany_high60_vol2.0_top5_next_month_10,0.5,0.3,,,60,2.0,5,next_month_10,99,10,10,8,5,0,3,0,1,2,8,0,0.75,0.166173,348039.67,3000000.0,0.116013
mom50_yoy30_foreignany_trustany_high120_vol2.0_top5_next_month_10,0.5,0.3,,,120,2.0,5,next_month_10,99,10,10,8,5,0,3,0,1,2,8,0,0.75,0.166173,348039.67,3000000.0,0.116013
mom50_yoy30_foreignany_trust0k_high60_vol2.0_top5_next_month_10,0.5,0.3,,0.0,60,2.0,5,next_month_10,93,10,10,8,5,0,3,0,1,2,8,0,0.75,0.166173,348039.67,3000000.0,0.116013
mom50_yoy30_foreignany_trust0k_high120_vol2.0_top5_next_month_10,0.5,0.3,,0.0,120,2.0,5,next_month_10,93,10,10,8,5,0,3,0,1,2,8,0,0.75,0.166173,348039.67,3000000.0,0.116013
mom50_yoy30_foreign0k_trustany_high60_vol2.0_top5_next_month_10,0.5,0.3,0.0,,60,2.0,5,next_month_10,99,10,10,8,5,0,3,0,1,2,8,0,0.75,0.166173,348039.67,3000000.0,0.116013
mom50_yoy30_foreign0k_trustany_high120_vol2.0_top5_next_month_10,0.5,0.3,0.0,,120,2.0,5,next_month_10,99,10,10,8,5,0,3,0,1,2,8,0,0.75,0.166173,348039.67,3000000.0,0.116013
mom50_yoy30_foreign0k_trust0k_high60_vol2.0_top5_next_month_10,0.5,0.3,0.0,0.0,60,2.0,5,next_month_10,93,10,10,8,5,0,3,0,1,2,8,0,0.75,0.166173,348039.67,3000000.0,0.116013
mom50_yoy30_foreign0k_trust0k_high120_vol2.0_top5_next_month_10,0.5,0.3,0.0,0.0,120,2.0,5,next_month_10,93,10,10,8,5,0,3,0,1,2,8,0,0.75,0.166173,348039.67,3000000.0,0.116013
mom50_yoy0_foreign500k_trustany_high0_vol0.0_top5_next_month_10,0.5,0.0,500000.0,,0,0.0,5,next_month_10,17,7,7,6,4,0,3,0,1,2,6,0,0.666667,0.115974,347922.1,3000000.0,0.115974
mom50_yoy10_foreign500k_trustany_high0_vol0.0_top5_next_month_10,0.5,0.1,500000.0,,0,0.0,5,next_month_10,16,7,7,6,4,0,3,0,1,2,6,0,0.666667,0.115974,347922.1,3000000.0,0.115974
mom10_yoy10_foreign0k_trust100k_high0_vol0.0_top5_next_month_5,0.1,0.1,0.0,100000.0,0,0.0,5,next_month_5,14,10,10,8,4,0,3,0,1,2,8,0,0.875,0.13718,299558.15,2749999.99,0.10893
mom10_yoy10_foreign100k_trust100k_high0_vol0.0_top5_next_month_5,0.1,0.1,100000.0,100000.0,0,0.0,5,next_month_5,13,9,9,8,3,0,3,0,2,2,8,0,0.875,0.13718,299558.15,2749999.99,0.10893
mom50_yoy0_foreign500k_trustany_high0_vol0.0_top5_next_month_5,0.5,0.0,500000.0,,0,0.0,5,next_month_5,17,7,7,6,4,0,3,0,1,2,6,0,0.833333,0.108247,324740.02,3000000.0,0.108247
mom50_yoy10_foreign500k_trustany_high0_vol0.0_top5_next_month_5,0.5,0.1,500000.0,,0,0.0,5,next_month_5,16,7,7,6,4,0,3,0,1,2,6,0,0.833333,0.108247,324740.02,3000000.0,0.108247
mom10_yoy10_foreign1000k_trust50k_high0_vol0.0_top5_month_end,0.1,0.1,1000000.0,50000.0,0,0.0,5,month_end,8,6,6,6,3,0,3,0,2,2,6,0,0.666667,0.108032,324094.88,3000000.0,0.108032
mom30_yoy20_foreign500k_trust0k_high0_vol0.0_top5_next_month_5,0.3,0.2,500000.0,0.0,0,0.0,5,next_month_5,15,7,7,6,4,0,3,0,1,2,6,0,1.0,0.10493,314790.61,3000000.0,0.10493
mom30_yoy30_foreign500k_trust0k_high0_vol0.0_top5_next_month_5,0.3,0.3,500000.0,0.0,0,0.0,5,next_month_5,13,7,7,6,4,0,3,0,1,2,6,0,1.0,0.10493,314790.61,3000000.0,0.10493
mom10_yoy20_foreign100k_trust50k_high0_vol0.0_top5_next_month_10,0.1,0.2,100000.0,50000.0,0,0.0,5,next_month_10,17,10,10,8,4,0,3,0,1,2,8,0,0.75,0.098685,263159.68,2666666.64,0.098685
mom10_yoy30_foreign100k_trust50k_high0_vol0.0_top5_next_month_10,0.1,0.3,100000.0,50000.0,0,0.0,5,next_month_10,13,10,10,8,4,0,3,0,1,2,8,0,0.75,0.098685,263159.68,2666666.64,0.098685
mom0_yoy20_foreign500k_trustany_high60_vol0.0_top5_month_end,0.0,0.2,500000.0,,60,0.0,5,month_end,98,9,9,9,3,0,3,0,2,2,7,2,0.888889,0.138005,295919.68,2999999.99,0.09864
mom10_yoy0_foreign1000k_trust50k_high0_vol0.0_top5_month_end,0.1,0.0,1000000.0,50000.0,0,0.0,5,month_end,9,7,7,7,3,0,3,0,2,2,7,0,0.714286,0.117129,280405.31,2999999.99,0.093468
mom20_yoy20_foreign500k_trust0k_high0_vol0.0_top5_next_month_5,0.2,0.2,500000.0,0.0,0,0.0,5,next_month_5,20,10,10,7,4,0,3,0,2,2,7,0,0.857143,0.075144,241874.15,2666666.65,0.090703
mom20_yoy30_foreign500k_trust0k_high0_vol0.0_top5_next_month_5,0.2,0.3,500000.0,0.0,0,0.0,5,next_month_5,18,10,10,7,4,0,3,0,2,2,7,0,0.857143,0.075144,241874.15,2666666.65,0.090703
mom50_yoy0_foreignany_trust0k_high60_vol3.0_top5_next_month_5,0.5,0.0,,0.0,60,3.0,5,next_month_5,130,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom50_yoy0_foreignany_trust0k_high120_vol3.0_top5_next_month_5,0.5,0.0,,0.0,120,3.0,5,next_month_5,130,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom50_yoy0_foreign0k_trust0k_high60_vol3.0_top5_next_month_5,0.5,0.0,0.0,0.0,60,3.0,5,next_month_5,129,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom50_yoy0_foreign0k_trust0k_high120_vol3.0_top5_next_month_5,0.5,0.0,0.0,0.0,120,3.0,5,next_month_5,129,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom50_yoy10_foreignany_trustany_high60_vol3.0_top5_next_month_5,0.5,0.1,,,60,3.0,5,next_month_5,126,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom50_yoy10_foreignany_trustany_high120_vol3.0_top5_next_month_5,0.5,0.1,,,120,3.0,5,next_month_5,126,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom50_yoy10_foreignany_trust0k_high60_vol3.0_top5_next_month_5,0.5,0.1,,0.0,60,3.0,5,next_month_5,118,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom50_yoy10_foreignany_trust0k_high120_vol3.0_top5_next_month_5,0.5,0.1,,0.0,120,3.0,5,next_month_5,118,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom50_yoy10_foreign0k_trustany_high60_vol3.0_top5_next_month_5,0.5,0.1,0.0,,60,3.0,5,next_month_5,125,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom50_yoy10_foreign0k_trustany_high120_vol3.0_top5_next_month_5,0.5,0.1,0.0,,120,3.0,5,next_month_5,125,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom50_yoy10_foreign0k_trust0k_high60_vol3.0_top5_next_month_5,0.5,0.1,0.0,0.0,60,3.0,5,next_month_5,117,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom50_yoy10_foreign0k_trust0k_high120_vol3.0_top5_next_month_5,0.5,0.1,0.0,0.0,120,3.0,5,next_month_5,117,9,9,8,4,0,3,0,1,2,8,0,0.875,0.102333,262536.36,3000000.0,0.087512
mom0_yoy30_foreign500k_trust50k_high0_vol0.0_top5_next_month_10,0.0,0.3,500000.0,50000.0,0,0.0,5,next_month_10,15,11,11,8,4,0,3,0,2,2,8,0,0.75,0.079787,252850.6,3000000.0,0.084284
mom10_yoy20_foreign500k_trust50k_high0_vol0.0_top5_next_month_10,0.1,0.2,500000.0,50000.0,0,0.0,5,next_month_10,12,7,7,7,3,0,3,0,2,2,7,0,0.714286,0.069386,224086.55,2999999.99,0.074696
mom10_yoy30_foreign500k_trust50k_high0_vol0.0_top5_next_month_10,0.1,0.3,500000.0,50000.0,0,0.0,5,next_month_10,9,7,7,7,3,0,3,0,2,2,7,0,0.714286,0.069386,224086.55,2999999.99,0.074696
mom10_yoy10_foreign500k_trust50k_high0_vol0.0_top5_month_end,0.1,0.1,500000.0,50000.0,0,0.0,5,month_end,13,8,8,8,3,0,3,0,2,2,8,0,0.625,0.080065,196547.51,2999999.98,0.065516
mom50_yoy0_foreignany_trust0k_high60_vol3.0_top5_next_month_10,0.5,0.0,,0.0,60,3.0,5,next_month_10,130,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom50_yoy0_foreignany_trust0k_high120_vol3.0_top5_next_month_10,0.5,0.0,,0.0,120,3.0,5,next_month_10,130,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom50_yoy0_foreign0k_trust0k_high60_vol3.0_top5_next_month_10,0.5,0.0,0.0,0.0,60,3.0,5,next_month_10,129,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom50_yoy0_foreign0k_trust0k_high120_vol3.0_top5_next_month_10,0.5,0.0,0.0,0.0,120,3.0,5,next_month_10,129,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom50_yoy10_foreignany_trustany_high60_vol3.0_top5_next_month_10,0.5,0.1,,,60,3.0,5,next_month_10,126,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom50_yoy10_foreignany_trustany_high120_vol3.0_top5_next_month_10,0.5,0.1,,,120,3.0,5,next_month_10,126,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom50_yoy10_foreignany_trust0k_high60_vol3.0_top5_next_month_10,0.5,0.1,,0.0,60,3.0,5,next_month_10,118,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom50_yoy10_foreignany_trust0k_high120_vol3.0_top5_next_month_10,0.5,0.1,,0.0,120,3.0,5,next_month_10,118,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom50_yoy10_foreign0k_trustany_high60_vol3.0_top5_next_month_10,0.5,0.1,0.0,,60,3.0,5,next_month_10,125,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom50_yoy10_foreign0k_trustany_high120_vol3.0_top5_next_month_10,0.5,0.1,0.0,,120,3.0,5,next_month_10,125,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom50_yoy10_foreign0k_trust0k_high60_vol3.0_top5_next_month_10,0.5,0.1,0.0,0.0,60,3.0,5,next_month_10,117,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom50_yoy10_foreign0k_trust0k_high120_vol3.0_top5_next_month_10,0.5,0.1,0.0,0.0,120,3.0,5,next_month_10,117,9,9,8,4,0,3,0,1,2,8,0,0.75,0.077521,195759.27,3000000.0,0.065253
mom10_yoy10_foreign100k_trust100k_high0_vol0.0_top5_month_end,0.1,0.1,100000.0,100000.0,0,0.0,5,month_end,13,9,9,9,3,0,3,0,2,2,8,1,0.666667,0.088778,189151.58,2999999.99,0.063051
mom10_yoy0_foreign500k_trust50k_high0_vol0.0_top5_month_end,0.1,0.0,500000.0,50000.0,0,0.0,5,month_end,15,9,9,9,3,0,3,0,2,2,9,0,0.666667,0.090248,186171.59,2999999.99,0.062057
mom0_yoy30_foreign500k_trust50k_high0_vol0.0_top5_next_month_5,0.0,0.3,500000.0,50000.0,0,0.0,5,next_month_5,15,11,11,8,4,0,3,0,2,2,8,0,0.75,0.046086,168593.33,3000000.0,0.056198
mom10_yoy20_foreign0k_trust50k_high0_vol0.0_top5_next_month_5,0.1,0.2,0.0,50000.0,0,0.0,5,next_month_5,19,12,12,9,4,0,3,0,2,2,9,0,0.777778,0.049623,142157.47,2666666.65,0.053309
mom10_yoy30_foreign0k_trust50k_high0_vol0.0_top5_next_month_5,0.1,0.3,0.0,50000.0,0,0.0,5,next_month_5,15,12,12,9,4,0,3,0,2,2,9,0,0.777778,0.049623,142157.47,2666666.65,0.053309
mom10_yoy20_foreign0k_trust100k_high0_vol0.0_top5_next_month_5,0.1,0.2,0.0,100000.0,0,0.0,5,next_month_5,13,9,9,7,4,0,3,0,1,2,7,0,0.857143,0.047083,129062.57,2666666.65,0.048398
mom10_yoy20_foreign100k_trust100k_high0_vol0.0_top5_next_month_5,0.1,0.2,100000.0,100000.0,0,0.0,5,next_month_5,12,8,8,7,3,0,3,0,2,2,7,0,0.857143,0.047083,129062.57,2666666.65,0.048398
mom10_yoy30_foreign0k_trust100k_high0_vol0.0_top5_next_month_5,0.1,0.3,0.0,100000.0,0,0.0,5,next_month_5,10,9,9,7,4,0,3,0,1,2,7,0,0.857143,0.047083,129062.57,2666666.65,0.048398
mom10_yoy30_foreign100k_trust100k_high0_vol0.0_top5_next_month_5,0.1,0.3,100000.0,100000.0,0,0.0,5,next_month_5,9,8,8,7,3,0,3,0,2,2,7,0,0.857143,0.047083,129062.57,2666666.65,0.048398
mom10_yoy20_foreign500k_trust50k_high0_vol0.0_top5_next_month_5,0.1,0.2,500000.0,50000.0,0,0.0,5,next_month_5,12,7,7,7,3,0,3,0,2,2,7,0,0.714286,0.037489,138421.49,2999999.99,0.04614
mom10_yoy30_foreign500k_trust50k_high0_vol0.0_top5_next_month_5,0.1,0.3,500000.0,50000.0,0,0.0,5,next_month_5,9,7,7,7,3,0,3,0,2,2,7,0,0.714286,0.037489,138421.49,2999999.99,0.04614
mom10_yoy20_foreign100k_trust50k_high0_vol0.0_top5_next_month_5,0.1,0.2,100000.0,50000.0,0,0.0,5,next_month_5,17,10,10,8,4,0,3,0,1,2,8,0,0.75,0.04035,107600.01,2666666.64,0.04035
mom10_yoy30_foreign100k_trust50k_high0_vol0.0_top5_next_month_5,0.1,0.3,100000.0,50000.0,0,0.0,5,next_month_5,13,10,10,8,4,0,3,0,1,2,8,0,0.75,0.04035,107600.01,2666666.64,0.04035
mom10_yoy20_foreign100k_trust100k_high0_vol0.0_top5_month_end,0.1,0.2,100000.0,100000.0,0,0.0,5,month_end,12,8,8,8,3,0,3,0,2,2,7,1,0.625,0.042956,101782.19,2999999.98,0.033927
mom10_yoy30_foreign100k_trust100k_high0_vol0.0_top5_month_end,0.1,0.3,100000.0,100000.0,0,0.0,5,month_end,9,8,8,8,3,0,3,0,2,2,7,1,0.625,0.042956,101782.19,2999999.98,0.033927
mom10_yoy20_foreign500k_trust50k_high0_vol0.0_top5_month_end,0.1,0.2,500000.0,50000.0,0,0.0,5,month_end,12,7,7,7,3,0,3,0,2,2,7,0,0.571429,0.026451,75479.38,2999999.99,0.02516
mom10_yoy30_foreign500k_trust50k_high0_vol0.0_top5_month_end,0.1,0.3,500000.0,50000.0,0,0.0,5,month_end,9,7,7,7,3,0,3,0,2,2,7,0,0.571429,0.026451,75479.38,2999999.99,0.02516
mom0_yoy30_foreign500k_trustany_high60_vol0.0_top5_month_end,0.0,0.3,500000.0,,60,0.0,5,month_end,72,7,7,7,3,0,3,0,2,2,5,2,0.857143,0.028429,73457.23,2999999.99,0.024486
mom10_yoy30_foreign500k_trustany_high60_vol0.0_top5_month_end,0.1,0.3,500000.0,,60,0.0,5,month_end,48,7,7,7,3,0,3,0,2,2,5,2,0.857143,0.028429,73457.23,2999999.99,0.024486
mom10_yoy50_foreign100k_trust100k_high0_vol0.0_top5_month_end,0.1,0.5,100000.0,100000.0,0,0.0,5,month_end,7,6,6,6,3,0,3,0,2,2,5,1,0.5,0.022043,66130.3,3000000.0,0.022043
mom10_yoy0_foreign1000k_trust0k_high120_vol0.0_top5_next_month_10,0.1,0.0,1000000.0,0.0,120,0.0,5,next_month_10,31,4,4,4,3,0,3,0,1,1,4,0,0.75,0.540609,2148478.99,3000000.0,0.71616
mom10_yoy10_foreign1000k_trust0k_high120_vol0.0_top5_next_month_10,0.1,0.1,1000000.0,0.0,120,0.0,5,next_month_10,26,4,4,4,3,0,3,0,1,1,4,0,0.75,0.540609,2148478.99,3000000.0,0.71616
mom0_yoy10_foreign1000k_trust0k_high0_vol2.0_top5_next_month_10,0.0,0.1,1000000.0,0.0,0,2.0,5,next_month_10,40,5,5,3,4,0,3,0,1,1,3,0,1.0,0.620117,1600203.34,2500000.0,0.640081
mom10_yoy10_foreign1000k_trust0k_high0_vol2.0_top5_next_month_10,0.1,0.1,1000000.0,0.0,0,2.0,5,next_month_10,26,4,4,3,3,0,3,0,1,1,3,0,1.0,0.620117,1600203.34,2500000.0,0.640081
mom0_yoy20_foreign1000k_trustany_high0_vol2.0_top5_next_month_10,0.0,0.2,1000000.0,,0,2.0,5,next_month_10,67,5,5,3,4,0,3,0,1,1,3,0,1.0,0.618621,1597959.23,2500000.0,0.639184
mom10_yoy20_foreign1000k_trustany_high0_vol2.0_top5_next_month_10,0.1,0.2,1000000.0,,0,2.0,5,next_month_10,39,4,4,3,3,0,3,0,1,1,3,0,1.0,0.618621,1597959.23,2500000.0,0.639184
mom10_yoy10_foreign1000k_trustany_high0_vol2.0_top5_next_month_10,0.1,0.1,1000000.0,,0,2.0,5,next_month_10,45,5,5,4,3,0,3,0,1,1,4,0,1.0,0.59404,1685423.13,2666666.66,0.632034
mom0_yoy0_foreign1000k_trust0k_high0_vol2.0_top5_next_month_10,0.0,0.0,1000000.0,0.0,0,2.0,5,next_month_10,52,6,6,4,4,0,3,0,1,1,4,0,1.0,0.573673,1658268.61,2666666.66,0.621851
mom10_yoy0_foreign1000k_trust0k_high0_vol2.0_top5_next_month_10,0.1,0.0,1000000.0,0.0,0,2.0,5,next_month_10,31,5,5,4,3,0,3,0,1,1,4,0,1.0,0.573673,1658268.61,2666666.66,0.621851
mom10_yoy0_foreign1000k_trustany_high0_vol2.0_top5_next_month_10,0.1,0.0,1000000.0,,0,2.0,5,next_month_10,55,6,6,5,3,0,3,0,1,1,5,0,1.0,0.5621,1707667.15,2750000.0,0.62097
