event_id,revenue_month,announcement_date,announcement_time,buy_date,buy_price,market,stock_id,company_name,current_month_revenue,mom_pct,yoy_pct,cumulative_yoy_pct,foreign_net_buy_shares,investment_trust_net_buy_shares,dealer_net_buy_shares,institutional_total_net_buy_shares,avg_volume_5d,avg_volume_20d,previous_volume,previous_volume_ratio_20d,breakout_20d,breakout_60d,breakout_120d,breakout_240d,eps_quality_score,price_file
revenue_202603_6123,2026-03,2026-04-10,after_close,2026-04-13,43.0,otc,6123,上奇,381575.0,0.0555,-0.19210000000000002,-0.107,3000.0,0.0,0.0,3000.0,61000.0,53800.0,42000.0,0.7806691449814126,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6123.csv
revenue_202603_6140,2026-03,2026-04-10,after_close,2026-04-13,17.1,otc,6140,訊達電腦,165035.0,1.5307,0.030899999999999997,-0.2619,-35000.0,0.0,0.0,-35000.0,192400.0,151250.0,181000.0,1.1966942148760331,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6140.csv
revenue_202603_6148,2026-03,2026-04-10,after_close,2026-04-13,32.5,otc,6148,驊宏資,60670.0,1.0974,0.1531,-0.3,-14000.0,0.0,427.0,-13573.0,256800.0,1092650.0,370000.0,0.33862627556857183,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6148.csv
revenue_202603_6163,2026-03,2026-04-10,after_close,2026-04-13,63.0,otc,6163,華電網,742703.0,0.4636,0.6938,0.4631,129300.0,0.0,-8010.0,121290.0,5471000.0,9490200.0,5356000.0,0.5643716676150133,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6163.csv
revenue_202603_6221,2026-03,2026-04-10,after_close,2026-04-13,26.65,otc,6221,晉泰,327004.0,0.0935,-0.18530000000000002,-0.31620000000000004,-77000.0,0.0,0.0,-77000.0,160600.0,160300.0,239000.0,1.4909544603867748,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6221.csv
revenue_202603_6231,2026-03,2026-04-10,after_close,2026-04-13,256.5,otc,6231,系微,209488.0,0.7272,0.1454,0.0782,-126000.0,0.0,-12358.0,-138358.0,1616000.0,2107600.0,2000000.0,0.9489466691971912,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6231.csv
revenue_202603_6240,2026-03,2026-04-10,after_close,2026-04-13,19.4,otc,6240,松崗,4109.0,-0.08380000000000001,0.2612,0.2815,,,,,12000.0,86650.0,7000.0,0.08078476630121177,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6240.csv
revenue_202603_6516,2026-03,2026-04-10,after_close,2026-04-13,62.4,otc,6516,勤崴國際,60780.0,-0.0213,0.7591,0.34740000000000004,0.0,0.0,0.0,0.0,39800.0,36450.0,40000.0,1.0973936899862826,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6516.csv
revenue_202603_6590,2026-03,2026-04-10,after_close,2026-04-13,70.3,otc,6590,普鴻,60749.0,0.24989999999999998,0.0077,0.0034999999999999996,-6000.0,0.0,0.0,-6000.0,13000.0,26100.0,15000.0,0.5747126436781609,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6590.csv
revenue_202603_6593,2026-03,2026-04-10,after_close,2026-04-13,37.75,otc,6593,台灣銘板,46807.0,0.5998,-0.0564,-0.1778,-1000.0,0.0,0.0,-1000.0,44800.0,61000.0,44000.0,0.7213114754098361,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6593.csv
revenue_202603_6697,2026-03,2026-04-10,after_close,2026-04-13,41.9,otc,6697,東捷資訊,103852.0,0.0882,-0.0941,0.07440000000000001,-1000.0,0.0,0.0,-1000.0,20000.0,56900.0,37000.0,0.6502636203866432,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6697.csv
revenue_202603_6751,2026-03,2026-04-10,after_close,2026-04-13,51.9,otc,6751,智聯服務,226759.0,1.0665,0.0876,-0.0797,10000.0,0.0,0.0,10000.0,40800.0,28600.0,46000.0,1.6083916083916083,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6751.csv
revenue_202603_6752,2026-03,2026-04-10,after_close,2026-04-13,105.0,otc,6752,叡揚,163439.0,0.0942,-0.1105,0.059000000000000004,-17000.0,0.0,390.0,-16610.0,47800.0,53600.0,38000.0,0.7089552238805971,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6752.csv
revenue_202603_6791,2026-03,2026-04-10,after_close,2026-05-04,126.0,otc,6791,虎門科技,74964.0,0.1116,0.0779,0.1128,-2000.0,0.0,0.0,-2000.0,20800.0,29450.0,18000.0,0.6112054329371817,True,True,True,True,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6791.csv
revenue_202603_6874,2026-03,2026-04-10,after_close,2026-04-13,86.8,otc,6874,倍力,178247.0,-0.39039999999999997,1.3834,0.8161,15000.0,0.0,0.0,15000.0,49400.0,98900.0,63000.0,0.6370070778564206,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6874.csv
revenue_202603_6884,2026-03,2026-04-10,after_close,2026-04-13,33.5,otc,6884,海柏特,103073.0,0.1266,-0.1458,0.068,-1000.0,0.0,0.0,-1000.0,6800.0,11700.0,5000.0,0.42735042735042733,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6884.csv
revenue_202603_7767,2026-03,2026-04-10,after_close,2026-04-13,44.0,otc,7767,仁大資訊,183378.0,0.1563,-0.0783,-0.1118,-2000.0,0.0,0.0,-2000.0,10400.0,13950.0,22000.0,1.5770609318996416,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\7767.csv
revenue_202603_7819,2026-03,2026-04-10,after_close,2026-06-01,45.65,otc,7819,精誠金融,43058.0,0.4303,0.0383,0.0273,,,,,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\7819.csv
revenue_202603_8099,2026-03,2026-04-10,after_close,2026-04-13,69.0,otc,8099,大世科,500890.0,1.0263,0.627,0.2833,-1740.0,0.0,-27774.0,-29514.0,163000.0,117150.0,161000.0,1.37430644472898,True,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8099.csv
revenue_202603_8272,2026-03,2026-04-10,after_close,2026-04-13,70.9,otc,8272,全景軟體,29416.0,0.23579999999999998,0.018799999999999997,0.043,-1000.0,0.0,0.0,-1000.0,17200.0,11300.0,14000.0,1.238938053097345,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8272.csv
revenue_202603_8284,2026-03,2026-04-10,after_close,2026-04-13,64.5,otc,8284,三竹,266332.0,0.23260000000000003,0.0855,0.0894,-1000.0,0.0,0.0,-1000.0,8400.0,11500.0,23000.0,2.0,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8284.csv
revenue_202603_8416,2026-03,2026-04-10,after_close,2026-04-13,169.0,otc,8416,實威,177623.0,0.755,0.055999999999999994,0.045599999999999995,,,,,3000.0,3550.0,7000.0,1.971830985915493,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8416.csv
revenue_202603_1785,2026-03,2026-04-10,after_close,2026-04-13,127.0,otc,1785,光洋科,5956286.0,0.5119,0.9558,0.7661,-655263.0,0.0,-44604.0,-699867.0,27568000.0,38429550.0,7419000.0,0.1930545634804467,True,True,True,True,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\1785.csv
revenue_202603_3093,2026-03,2026-04-10,after_close,2026-04-13,57.3,otc,3093,港建*,49654.0,-0.4338,-0.8554999999999999,-0.5326,-109950.0,0.0,-3000.0,-112950.0,4863800.0,3146700.0,9931000.0,3.156004703340007,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3093.csv
revenue_202603_3219,2026-03,2026-04-10,after_close,2026-04-13,62.8,otc,3219,倚強科,141409.0,0.10060000000000001,0.0484,0.5329999999999999,0.0,0.0,569.0,569.0,146600.0,320650.0,202000.0,0.6299703726804927,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3219.csv
revenue_202603_3285,2026-03,2026-04-10,after_close,2026-04-13,28.3,otc,3285,微端,66834.0,-0.1033,0.2756,0.6001,2000.0,0.0,0.0,2000.0,15600.0,30250.0,10000.0,0.3305785123966942,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3285.csv
revenue_202603_3289,2026-03,2026-04-10,after_close,2026-04-13,151.5,otc,3289,宜特,349903.0,0.0492,-0.1114,-0.0424,774850.0,0.0,108939.0,883789.0,5472600.0,6405050.0,12085000.0,1.8867924528301887,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3289.csv
revenue_202603_3303,2026-03,2026-04-10,after_close,2026-04-13,46.55,otc,3303,岱稜,268866.0,0.243,0.0285,0.0391,51000.0,0.0,0.0,51000.0,138200.0,173150.0,217000.0,1.253248628356916,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3303.csv
revenue_202603_3324,2026-03,2026-04-10,after_close,2026-04-13,983.0,otc,3324,雙鴻,3329237.0,0.5283,0.9172,0.9368000000000001,-1136621.0,-114000.0,92022.0,-1158599.0,4129600.0,4818400.0,4277000.0,0.887639050307156,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3324.csv
revenue_202603_3373,2026-03,2026-04-10,after_close,2026-04-13,17.0,otc,3373,熱映,32286.0,0.17850000000000002,-0.1097,0.0204,4000.0,0.0,0.0,4000.0,48800.0,61100.0,33000.0,0.5400981996726678,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3373.csv
revenue_202603_3402,2026-03,2026-04-10,after_close,2026-04-13,125.0,otc,3402,漢科,468495.0,0.0484,0.071,0.10619999999999999,-24000.0,0.0,250.0,-23750.0,506200.0,574550.0,611000.0,1.0634409537899225,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3402.csv
revenue_202603_3465,2026-03,2026-04-10,after_close,2026-04-13,36.75,otc,3465,進泰電子,130376.0,0.5146000000000001,-0.3356,-0.23829999999999998,-2000.0,0.0,0.0,-2000.0,14000.0,15400.0,15000.0,0.974025974025974,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3465.csv
revenue_202603_3498,2026-03,2026-04-10,after_close,2026-05-04,92.0,otc,3498,陽程,75810.0,-0.024,1.5694,0.7735,-823980.0,0.0,-12371.0,-836351.0,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3498.csv
revenue_202603_3508,2026-03,2026-04-10,after_close,2026-04-13,21.4,otc,3508,位速,90192.0,1.6063999999999998,0.2898,0.0025,10000.0,0.0,0.0,10000.0,393800.0,3025450.0,318000.0,0.10510833099208382,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3508.csv
revenue_202603_3541,2026-03,2026-04-10,after_close,2026-04-13,23.9,otc,3541,西柏,102004.0,0.7536,-0.030699999999999998,-0.0426,-1000.0,0.0,18.0,-982.0,39200.0,41200.0,27000.0,0.6553398058252428,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3541.csv
revenue_202603_3552,2026-03,2026-04-10,after_close,2026-04-13,56.7,otc,3552,同致,521690.0,0.0087,-0.2627,-0.1518,-62000.0,0.0,20179.0,-41821.0,747400.0,717200.0,1169000.0,1.6299498047964305,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3552.csv
revenue_202603_3580,2026-03,2026-04-10,after_close,2026-04-13,78.6,otc,3580,友威科,24397.0,0.8715999999999999,-0.217,-0.2961,-51130.0,0.0,-527.0,-51657.0,1157400.0,1166250.0,1747000.0,1.4979635584137192,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3580.csv
revenue_202603_3587,2026-03,2026-04-10,after_close,2026-04-13,290.0,otc,3587,閎康,538162.0,0.24719999999999998,0.2126,0.1503,86000.0,-19000.0,-52099.0,14901.0,1813000.0,2797950.0,2878000.0,1.0286102324916457,True,True,True,True,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3587.csv
revenue_202603_3628,2026-03,2026-04-10,after_close,2026-04-13,67.3,otc,3628,盈正,285478.0,0.2341,0.0404,0.1519,-83000.0,0.0,323.0,-82677.0,227200.0,172000.0,436000.0,2.5348837209302326,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3628.csv
revenue_202603_3663,2026-03,2026-04-10,after_close,2026-04-13,69.8,otc,3663,鑫科,751102.0,-0.1192,0.6456999999999999,1.1314,-455850.0,0.0,-30606.0,-486456.0,3332800.0,6263450.0,6254000.0,0.9984912468368072,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3663.csv
revenue_202603_4554,2026-03,2026-04-10,after_close,2026-04-13,29.1,otc,4554,橙的,49942.0,0.6803,0.2612,0.011399999999999999,-8000.0,0.0,2010.0,-5990.0,42200.0,90100.0,55000.0,0.6104328523862376,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4554.csv
revenue_202603_4577,2026-03,2026-04-10,after_close,2026-04-13,140.0,otc,4577,達航科技,70434.0,-0.046799999999999994,0.8309000000000001,0.5448,125000.0,0.0,69666.0,194666.0,4836800.0,3031200.0,4370000.0,1.4416732647136448,True,True,True,True,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4577.csv
revenue_202603_4760,2026-03,2026-04-10,after_close,2026-04-13,266.0,otc,4760,勤凱科技,247746.0,0.4539,0.7227,0.5212,-59500.0,0.0,-27317.0,-86817.0,1719400.0,968500.0,1715000.0,1.7707795560144552,True,True,True,True,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\4760.csv
revenue_202603_5452,2026-03,2026-04-10,after_close,2026-04-13,33.0,otc,5452,佶優,424991.0,0.4903,-0.1355,-0.1818,169000.0,0.0,-2832.0,166168.0,1902200.0,6661800.0,1348000.0,0.2023477138310967,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5452.csv
revenue_202603_5489,2026-03,2026-04-10,after_close,2026-04-13,41.45,otc,5489,彩富,165443.0,0.4103,0.35,0.12480000000000001,-8000.0,0.0,0.0,-8000.0,85200.0,34500.0,174000.0,5.043478260869565,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5489.csv
revenue_202603_5493,2026-03,2026-04-10,after_close,2026-04-13,82.1,otc,5493,三聯,582608.0,0.35119999999999996,0.2546,0.1709,-40000.0,0.0,-1701.0,-41701.0,147800.0,271500.0,302000.0,1.1123388581952118,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5493.csv
revenue_202603_5536,2026-03,2026-04-10,after_close,2026-04-13,761.0,otc,5536,聖暉*,5192188.0,0.8916,0.6012,0.35609999999999997,89045.0,-1598.0,30776.0,118223.0,1398600.0,1811750.0,1503000.0,0.8295846557196082,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\5536.csv
revenue_202603_6146,2026-03,2026-04-10,after_close,2026-04-13,200.0,otc,6146,耕興,410097.0,0.0788,0.0646,0.0633,128000.0,0.0,214.0,128214.0,324600.0,372250.0,516000.0,1.3861652115513767,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6146.csv
revenue_202603_6151,2026-03,2026-04-10,after_close,2026-04-13,34.5,otc,6151,晉倫,162405.0,0.6807,-0.0011,0.0103,-109000.0,0.0,0.0,-109000.0,960800.0,466450.0,780000.0,1.672204952299282,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6151.csv
revenue_202603_6512,2026-03,2026-04-10,after_close,2026-04-13,19.6,otc,6512,啟發電,17758.0,1.0742,0.053099999999999994,-0.27149999999999996,,,,,8400.0,14050.0,5000.0,0.35587188612099646,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6512.csv
revenue_202603_6613,2026-03,2026-04-10,after_close,2026-04-13,222.0,otc,6613,朋億*,1069777.0,0.6960999999999999,0.6516,0.0895,40750.0,-2629.0,2207.0,40328.0,266600.0,347700.0,295000.0,0.8484325568018407,True,True,True,True,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6613.csv
revenue_202603_6654,2026-03,2026-04-10,after_close,2026-04-13,86.0,otc,6654,天正國際,41103.0,0.3635,0.12890000000000001,0.44079999999999997,1000.0,0.0,0.0,1000.0,20200.0,19350.0,24000.0,1.2403100775193798,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6654.csv
revenue_202603_6667,2026-03,2026-04-10,after_close,2026-04-13,266.0,otc,6667,信紘科,673921.0,0.6709999999999999,0.413,0.139,72250.0,0.0,30571.0,102821.0,346200.0,320700.0,886000.0,2.7627065793576553,True,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6667.csv
revenue_202603_6725,2026-03,2026-04-10,after_close,2026-04-13,348.0,otc,6725,矽科宏晟,333801.0,0.38270000000000004,0.1953,0.3297,46900.0,0.0,19907.0,66807.0,1607800.0,1051600.0,2928000.0,2.784328642069228,True,True,True,True,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6725.csv
revenue_202603_6735,2026-03,2026-04-10,after_close,2026-04-13,74.4,otc,6735,美達科技,43863.0,0.8003,2.9959,0.45659999999999995,19000.0,0.0,978.0,19978.0,359400.0,112000.0,421000.0,3.7589285714285716,True,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6735.csv
revenue_202603_6739,2026-03,2026-04-10,after_close,2026-04-13,1510.0,otc,6739,竹陞科技,100094.0,0.0746,0.8784000000000001,0.9226000000000001,-65163.0,0.0,2758.0,-62405.0,813600.0,862250.0,730000.0,0.8466222093360394,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6739.csv
revenue_202603_6840,2026-03,2026-04-10,after_close,2026-04-13,65.5,otc,6840,東研信超,82286.0,0.5885,0.1525,0.08380000000000001,-17000.0,0.0,0.0,-17000.0,106200.0,114600.0,166000.0,1.4485165794066317,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6840.csv
revenue_202603_6855,2026-03,2026-04-10,after_close,2026-04-13,111.0,otc,6855,數泓科,46956.0,-0.0098,-0.04019999999999999,-0.21170000000000003,-1000.0,0.0,0.0,-1000.0,4600.0,4250.0,11000.0,2.588235294117647,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6855.csv
revenue_202603_6877,2026-03,2026-04-10,after_close,2026-04-13,125.5,otc,6877,鏵友益,20401.0,0.40299999999999997,-0.6835,-0.6964,15000.0,0.0,-4794.0,10206.0,1040200.0,906250.0,1042000.0,1.1497931034482758,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6877.csv
revenue_202603_6903,2026-03,2026-04-10,after_close,2026-04-13,410.0,otc,6903,巨漢,734462.0,0.5568,3.2045,3.5869,-13000.0,0.0,-33860.0,-46860.0,2091200.0,1715100.0,2288000.0,1.3340330009911958,True,True,True,True,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6903.csv
revenue_202603_6983,2026-03,2026-04-10,after_close,2026-06-01,380.0,otc,6983,華洋精機,20945.0,0.6325,-0.4681,-0.08689999999999999,,,,,,,,,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\6983.csv
revenue_202603_7703,2026-03,2026-04-10,after_close,2026-04-13,213.0,otc,7703,銳澤,149705.0,-0.2671,-0.1157,0.07980000000000001,-165000.0,0.0,-191.0,-165191.0,297200.0,236900.0,437000.0,1.8446601941747574,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\7703.csv
revenue_202603_7728,2026-03,2026-04-10,after_close,2026-04-13,843.0,otc,7728,光焱科技,31638.0,-0.022400000000000003,-0.185,0.1802,82100.0,0.0,1991.0,84091.0,450800.0,614150.0,588000.0,0.957420825531222,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\7728.csv
revenue_202603_7792,2026-03,2026-04-10,after_close,2026-04-13,362.5,otc,7792,安葆,607094.0,0.9606999999999999,0.2901,0.2432,-3000.0,0.0,18024.0,15024.0,487800.0,258200.0,748000.0,2.8969790859798605,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\7792.csv
revenue_202603_8047,2026-03,2026-04-10,after_close,2026-04-13,53.0,otc,8047,星雲,25275.0,-0.2838,-0.3617,-0.1917,117000.0,0.0,-288.0,116712.0,215400.0,251750.0,748000.0,2.971201588877855,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8047.csv
revenue_202603_8085,2026-03,2026-04-10,after_close,2026-04-13,14.55,otc,8085,福華,48442.0,-0.0003,-0.046,0.1125,54000.0,0.0,-647.0,53353.0,500000.0,450250.0,785000.0,1.7434758467518046,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8085.csv
revenue_202603_8092,2026-03,2026-04-10,after_close,2026-04-13,11.95,otc,8092,建暐,17518.0,0.1594,0.6922,0.2097,27000.0,0.0,0.0,27000.0,88600.0,76050.0,107000.0,1.4069690992767916,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8092.csv
revenue_202603_8183,2026-03,2026-04-10,after_close,2026-04-13,35.3,otc,8183,精星,697553.0,0.4106,0.17859999999999998,0.1433,93000.0,0.0,31039.0,124039.0,255000.0,330500.0,430000.0,1.3010590015128594,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8183.csv
revenue_202603_8431,2026-03,2026-04-10,after_close,2026-04-13,66.5,otc,8431,匯鑽科,83670.0,0.2986,-0.094,0.07629999999999999,666000.0,0.0,130033.0,796033.0,1967800.0,1769333.3333333333,4202000.0,2.3749058025621705,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8431.csv
revenue_202603_8455,2026-03,2026-04-10,after_close,2026-04-13,20.5,otc,8455,大拓-KY,135043.0,0.2498,0.5293,0.1398,,,,,4400.0,7150.0,15000.0,2.097902097902098,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8455.csv
revenue_202603_8908,2026-03,2026-04-10,after_close,2026-04-13,40.35,otc,8908,欣雄,969976.0,0.5633,-0.0915,-0.09480000000000001,10000.0,0.0,0.0,10000.0,164400.0,252650.0,224000.0,0.8866020186028102,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8908.csv
revenue_202603_8917,2026-03,2026-04-10,after_close,2026-04-13,54.4,otc,8917,欣泰,296848.0,0.3457,-0.0409,-0.030899999999999997,-1000.0,0.0,0.0,-1000.0,12200.0,68100.0,1000.0,0.014684287812041116,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8917.csv
revenue_202603_8927,2026-03,2026-04-10,after_close,2026-04-13,23.2,otc,8927,北基,1581609.0,1.1676,0.4146,0.2984,-243000.0,0.0,0.0,-243000.0,985000.0,703400.0,1421000.0,2.020187659937447,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8927.csv
revenue_202603_8931,2026-03,2026-04-10,after_close,2026-04-13,42.45,otc,8931,大汽電,231829.0,0.5077,0.0073,0.0023,13000.0,0.0,-4000.0,9000.0,48000.0,36150.0,43000.0,1.1894882434301521,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\8931.csv
revenue_202603_2596,2026-03,2026-04-10,after_close,2026-04-13,32.3,otc,2596,綠意,87740.0,1.2623,-0.37479999999999997,-0.6306,-7000.0,0.0,0.0,-7000.0,43200.0,51350.0,57000.0,1.110029211295034,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2596.csv
revenue_202603_2718,2026-03,2026-04-10,after_close,2026-04-13,48.0,otc,2718,全心投控,32010.0,-0.527,0.26280000000000003,4.6794,-3000.0,0.0,0.0,-3000.0,18400.0,20333.333333333332,36000.0,1.7704918032786887,True,True,True,True,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\2718.csv
revenue_202603_3188,2026-03,2026-04-10,after_close,2026-04-13,27.4,otc,3188,鑫龍騰,645100.0,0.7881999999999999,14.2776,8.8842,78000.0,0.0,761.0,78761.0,316600.0,693500.0,287000.0,0.4138428262436914,False,False,False,False,,D:\mainSD\projects\topic_06_self_assessed_eps_catalyst\project_data\simple_monthly_revenue\prices\3188.csv
