spec_index,target_positions_per_month,min_trades_per_month,score_step,chip_weight,tech_weight,fundamental_weight,threshold,trades,months,win_rate,avg_return_pct,monthly_avg_return_pct,objective
14,10,10,0.5,1.2,1.2,0.8,16.5,50,5,0.54,0.05883,0.05883,0.275357
14,10,10,0.5,1.2,1.2,0.8,17.0,50,5,0.54,0.05883,0.05883,0.275357
14,10,10,0.5,1.2,1.2,0.8,17.5,50,5,0.54,0.05883,0.05883,0.275357
14,10,10,0.5,1.2,1.2,0.8,18.0,50,5,0.54,0.05883,0.05883,0.275357
14,10,10,0.5,1.2,1.2,0.8,18.5,50,5,0.54,0.05883,0.05883,0.275357
14,10,10,0.5,1.2,1.2,0.8,19.0,50,5,0.54,0.05883,0.05883,0.275357
14,10,10,0.5,1.2,1.2,0.8,19.5,50,5,0.54,0.05883,0.05883,0.275357
14,10,10,0.5,1.2,1.2,0.8,20.0,50,5,0.54,0.05883,0.05883,0.275357
14,10,10,0.5,1.2,1.2,0.8,20.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,0.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,0.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,1.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,1.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,2.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,2.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,3.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,3.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,4.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,4.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,5.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,5.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,6.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,6.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,7.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,7.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,8.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,8.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,9.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,9.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,10.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,10.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,11.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,11.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,12.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,12.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,13.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,13.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,14.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,14.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,15.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,15.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,16.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,16.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,17.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,17.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,18.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,18.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,19.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,19.5,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,20.0,50,5,0.54,0.05883,0.05883,0.275357
20,10,10,0.5,1.2,1.2,0.8,20.5,50,5,0.54,0.05883,0.05883,0.275357
14,10,6,0.5,1.2,1.2,0.8,23.5,44,5,0.545455,0.053623,0.052519,0.274671
20,10,6,0.5,1.2,1.2,0.8,23.5,44,5,0.545455,0.053623,0.052519,0.274671
13,10,4,0.5,1.4,1.0,1.0,27.5,35,5,0.571429,0.028734,0.030997,0.273512
15,10,4,0.5,1.2,1.0,1.0,25.5,35,5,0.571429,0.028734,0.030997,0.273512
25,15,4,0.5,1.4,1.0,1.0,27.5,35,5,0.571429,0.028734,0.030997,0.273512
27,15,4,0.5,1.2,1.0,1.0,25.5,35,5,0.571429,0.028734,0.030997,0.273512
37,20,4,0.5,1.4,1.0,1.0,27.5,35,5,0.571429,0.028734,0.030997,0.273512
39,20,4,0.5,1.2,1.0,1.0,25.5,35,5,0.571429,0.028734,0.030997,0.273512
13,10,6,0.5,1.4,1.0,1.0,23.0,46,5,0.543478,0.051846,0.051313,0.272947
13,10,6,0.5,1.4,1.0,1.0,23.5,46,5,0.543478,0.051846,0.051313,0.272947
19,10,6,0.5,1.4,1.0,1.0,23.0,46,5,0.543478,0.051846,0.051313,0.272947
19,10,6,0.5,1.4,1.0,1.0,23.5,46,5,0.543478,0.051846,0.051313,0.272947
2,5,5,0.5,1.2,1.2,0.8,0.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,0.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,1.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,1.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,2.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,2.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,3.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,3.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,4.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,4.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,5.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,5.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,6.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,6.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,7.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,7.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,8.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,8.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,9.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,9.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,10.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,10.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,11.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,11.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,12.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,12.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,13.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,13.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,14.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,14.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,15.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,15.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,16.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,16.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,17.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,17.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,18.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,18.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,19.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,19.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,20.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,20.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,21.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,21.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,22.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,22.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,23.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,23.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,24.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,24.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,25.0,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,25.5,25,5,0.56,0.037526,0.037526,0.272639
2,5,5,0.5,1.2,1.2,0.8,26.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,0.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,0.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,1.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,1.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,2.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,2.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,3.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,3.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,4.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,4.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,5.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,5.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,6.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,6.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,7.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,7.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,8.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,8.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,9.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,9.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,10.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,10.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,11.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,11.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,12.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,12.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,13.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,13.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,14.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,14.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,15.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,15.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,16.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,16.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,17.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,17.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,18.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,18.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,19.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,19.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,20.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,20.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,21.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,21.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,22.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,22.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,23.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,23.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,24.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,24.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,25.0,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,25.5,25,5,0.56,0.037526,0.037526,0.272639
8,5,5,0.5,1.2,1.2,0.8,26.0,25,5,0.56,0.037526,0.037526,0.272639
13,10,10,0.5,1.4,1.0,1.0,0.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,0.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,1.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,1.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,2.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,2.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,3.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,3.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,4.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,4.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,5.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,5.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,6.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,6.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,7.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,7.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,8.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,8.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,9.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,9.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,10.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,10.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,11.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,11.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,12.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,12.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,13.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,13.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,14.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,14.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,15.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,15.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,16.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,16.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,17.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,17.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,18.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,18.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,19.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,19.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,20.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,20.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,21.0,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,21.5,50,5,0.54,0.05295,0.05295,0.272123
13,10,10,0.5,1.4,1.0,1.0,22.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,0.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,0.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,1.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,1.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,2.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,2.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,3.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,3.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,4.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,4.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,5.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,5.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,6.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,6.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,7.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,7.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,8.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,8.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,9.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,9.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,10.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,10.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,11.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,11.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,12.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,12.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,13.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,13.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,14.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,14.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,15.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,15.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,16.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,16.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,17.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,17.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,18.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,18.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,19.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,19.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,20.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,20.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,21.0,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,21.5,50,5,0.54,0.05295,0.05295,0.272123
19,10,10,0.5,1.4,1.0,1.0,22.0,50,5,0.54,0.05295,0.05295,0.272123
12,10,10,0.5,1.4,1.2,0.8,0.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,0.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,1.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,1.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,2.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,2.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,3.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,3.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,4.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,4.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,5.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,5.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,6.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,6.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,7.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,7.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,8.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,8.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,9.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,9.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,10.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,10.5,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,11.0,50,5,0.54,0.051567,0.051567,0.271362
12,10,10,0.5,1.4,1.2,0.8,11.5,50,5,0.54,0.051567,0.051567,0.271362
