spec_index,target_positions_per_month,min_trades_per_month,score_step,chip_weight,tech_weight,fundamental_weight,value_weight,threshold,trades,months,win_rate,avg_return_pct,monthly_avg_return_pct,objective
21,10,10,0.5,1.4,1.2,0.8,1.0,7.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,8.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,8.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,9.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,9.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,10.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,10.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,11.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,11.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,12.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,12.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,13.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,13.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,14.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,14.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,15.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,15.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,16.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,16.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,17.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,17.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,18.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,18.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,19.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,19.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,20.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,20.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,21.0,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,21.5,50,5,0.5,0.035528,0.035528,0.221317
21,10,10,0.5,1.4,1.2,0.8,1.0,22.0,50,5,0.5,0.035528,0.035528,0.221317
12,10,4,0.5,1.2,1.0,1.0,0.8,26.5,35,5,0.514286,0.020764,0.030222,0.220537
17,10,4,0.5,1.2,1.0,1.0,1.4,26.5,35,5,0.514286,0.020764,0.030222,0.220537
12,10,10,0.5,1.2,1.0,1.0,0.8,0.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,0.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,1.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,1.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,2.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,2.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,3.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,3.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,4.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,4.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,5.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,5.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,6.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,6.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,7.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,7.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,8.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,8.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,9.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,9.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,10.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,10.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,11.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,11.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,12.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,12.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,13.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,13.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,14.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,14.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,15.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,15.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,16.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,16.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,17.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,17.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,18.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,18.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,19.0,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,19.5,50,5,0.5,0.034014,0.034014,0.220408
12,10,10,0.5,1.2,1.0,1.0,0.8,20.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,0.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,0.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,1.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,1.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,2.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,2.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,3.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,3.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,4.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,4.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,5.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,5.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,6.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,6.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,7.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,7.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,8.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,8.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,9.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,9.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,10.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,10.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,11.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,11.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,12.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,12.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,13.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,13.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,14.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,14.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,15.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,15.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,16.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,16.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,17.0,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,17.5,50,5,0.5,0.034014,0.034014,0.220408
14,10,10,0.5,1.0,1.0,1.0,1.2,18.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,0.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,0.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,1.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,1.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,2.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,2.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,3.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,3.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,4.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,4.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,5.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,5.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,6.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,6.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,7.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,7.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,8.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,8.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,9.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,9.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,10.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,10.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,11.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,11.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,12.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,12.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,13.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,13.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,14.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,14.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,15.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,15.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,16.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,16.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,17.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,17.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,18.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,18.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,19.0,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,19.5,50,5,0.5,0.034014,0.034014,0.220408
17,10,10,0.5,1.2,1.0,1.0,1.4,20.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,0.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,0.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,1.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,1.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,2.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,2.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,3.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,3.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,4.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,4.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,5.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,5.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,6.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,6.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,7.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,7.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,8.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,8.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,9.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,9.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,10.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,10.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,11.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,11.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,12.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,12.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,13.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,13.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,14.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,14.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,15.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,15.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,16.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,16.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,17.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,17.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,18.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,18.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,19.0,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,19.5,50,5,0.5,0.034014,0.034014,0.220408
18,10,10,0.5,1.2,1.0,1.0,0.8,20.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,0.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,0.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,1.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,1.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,2.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,2.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,3.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,3.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,4.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,4.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,5.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,5.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,6.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,6.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,7.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,7.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,8.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,8.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,9.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,9.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,10.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,10.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,11.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,11.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,12.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,12.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,13.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,13.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,14.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,14.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,15.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,15.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,16.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,16.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,17.0,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,17.5,50,5,0.5,0.034014,0.034014,0.220408
20,10,10,0.5,1.0,1.0,1.0,1.2,18.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,0.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,0.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,1.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,1.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,2.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,2.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,3.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,3.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,4.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,4.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,5.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,5.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,6.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,6.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,7.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,7.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,8.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,8.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,9.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,9.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,10.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,10.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,11.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,11.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,12.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,12.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,13.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,13.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,14.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,14.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,15.0,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,15.5,50,5,0.5,0.034014,0.034014,0.220408
23,10,10,0.5,1.2,1.0,1.0,1.4,16.0,50,5,0.5,0.034014,0.034014,0.220408
